date,eligible_count,coverage__current_ratio_liquidity_measure,coverage__debt_to_equity_ratio,coverage__dividend_yield_ttm,coverage__ebitda_margins,coverage__market_strength_average_directional_index_14,coverage__operating_margins,coverage__oscillator_relative_strength_index_14,coverage__percent_distance_from_monthly_high,coverage__percent_distance_from_monthly_low,coverage__position_within_monthly_range,coverage__price_to_book_ratio,coverage__price_to_sales_ratio_ttm,coverage__quick_ratio_liquidity_measure,coverage__return_on_assets_roa,coverage__return_on_equity_roe,coverage__trend_price_to_simple_moving_average_12_ratio,coverage__volatility_average_true_range_14_normalized,mean__score_valuation,std__score_valuation,mean__score_quality,std__score_quality,mean__score_income,std__score_income,mean__score_balance,std__score_balance,mean__score_technical,std__score_technical
2004-02-29,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,
2004-03-31,51,0.7450980392156863,0.8823529411764706,0.45098039215686275,0.21568627450980393,0.8823529411764706,0.8823529411764706,0.9019607843137255,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.8431372549019608,0.6862745098039216,0.7450980392156863,0.7058823529411765,0.6666666666666666,0.39215686274509803,0.9411764705882353,-0.057977459135896095,0.7897143036808928,0.011329357174598294,0.913806019266479,-1.9308226515220113e-17,1.0,-0.09610461284372934,0.986223370675041,-0.01241438660292977,0.6451793054031086
2004-04-30,51,0.7254901960784313,0.8431372549019608,0.47058823529411764,0.21568627450980393,0.8823529411764706,0.8627450980392157,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.8431372549019608,0.6862745098039216,0.7254901960784313,0.5882352941176471,0.5686274509803921,0.39215686274509803,0.9411764705882353,-0.05484321570104208,0.8394864917639063,0.01058154966047801,0.8974384751910404,0.0,1.0,-0.09932483404207751,0.98162025253715,0.026182163864831555,0.7924715043915529
2004-05-31,51,0.7254901960784313,0.8431372549019608,0.5294117647058824,0.21568627450980393,0.9019607843137255,0.8627450980392157,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.8431372549019608,0.6862745098039216,0.7254901960784313,0.5882352941176471,0.5686274509803921,0.39215686274509803,0.9411764705882353,-0.0589414063671851,0.8726482534970332,0.011645020151307627,0.8978556246673511,1.644774851296528e-17,1.0,-0.09867878541492554,0.9683250319610158,-0.02522963315193598,0.6229472485619919
2004-06-30,51,0.7254901960784313,0.8431372549019608,0.6078431372549019,0.23529411764705882,0.9019607843137255,0.8627450980392157,0.9411764705882353,1.0,1.0,1.0,0.8627450980392157,0.6862745098039216,0.7254901960784313,0.5882352941176471,0.5686274509803921,0.39215686274509803,0.9411764705882353,-0.01602226793582744,0.7364050344205869,-0.02314837773005501,0.8833011235526097,-8.59527502935605e-17,1.0,-0.09676010946081663,0.9678541422080531,-0.02968865780369385,0.6877831546859935
2004-07-30,51,0.6862745098039216,0.803921568627451,0.6078431372549019,0.23529411764705882,0.9019607843137255,0.8235294117647058,0.9411764705882353,1.0,1.0,1.0,0.8627450980392157,0.6862745098039216,0.6862745098039216,0.5490196078431373,0.5294117647058824,0.39215686274509803,0.9411764705882353,-0.022628248979977353,0.744607333517855,-0.037596242030964816,0.8923181780186888,5.730183352904034e-17,1.0,-0.09735699440896019,0.9679141914160704,-0.01727783882822239,0.696191784762465
2004-08-31,51,0.7058823529411765,0.8235294117647058,0.6274509803921569,0.2549019607843137,0.9019607843137255,0.8431372549019608,0.9411764705882353,1.0,1.0,1.0,0.8823529411764706,0.6862745098039216,0.7058823529411765,0.5490196078431373,0.5294117647058824,0.39215686274509803,0.9411764705882353,-0.05696526438459541,0.9132189170259143,-0.026055451981573566,0.9309704598741214,0.0,1.0,-0.09749551946791925,0.9714706598529291,-0.039610294219639776,0.7642770487218566
2004-09-30,51,0.7058823529411765,0.8235294117647058,0.6274509803921569,0.2549019607843137,0.9019607843137255,0.8431372549019608,0.9411764705882353,1.0,1.0,1.0,0.9019607843137255,0.7058823529411765,0.7058823529411765,0.5490196078431373,0.5490196078431373,0.39215686274509803,0.9411764705882353,-0.06104806277981253,0.9304578409568715,-0.009403483461750265,0.9455522340721936,0.0,0.9999999999999999,-0.09891660823794624,0.9830072708468792,-0.040669700029649654,0.7298175793441145
2004-10-28,20,0.75,0.8,0.3,0.25,0.8,0.8,0.85,1.0,1.0,1.0,0.8,0.45,0.75,0.45,0.45,0.85,0.85,-0.08111401346760343,1.0504197758218188,-0.08276665113953807,0.9113508007197693,-7.401486830834377e-17,1.0,-0.09050148052314716,0.8646852846491239,-0.028942061159933564,0.6656083479923988
2004-10-29,31,0.6774193548387096,0.8387096774193549,0.8064516129032258,0.16129032258064516,1.0,0.8709677419354839,1.0,0.0,0.0,0.0,0.8709677419354839,0.6774193548387096,0.6774193548387096,0.6129032258064516,0.6129032258064516,0.0,0.0,0.011922618454607676,0.909812695456499,0.01778729587726295,0.9089897212637266,-3.1086244689504386e-17,1.0,-0.11101761595663927,1.0225024803453449,-5.0139104337910294e-17,0.9370306106058252
2004-11-30,51,0.7058823529411765,0.8235294117647058,0.5686274509803921,0.19607843137254902,0.9215686274509803,0.8431372549019608,0.9411764705882353,0.9803921568627451,0.9803921568627451,0.9803921568627451,0.8431372549019608,0.5882352941176471,0.7058823529411765,0.5490196078431373,0.5490196078431373,0.3137254901960784,0.9215686274509803,-0.010319791853097593,0.9741141625662504,-0.01920172789333955,0.9403119667428926,-3.062684205862501e-17,1.0,-0.09911261182506645,0.9746801571154361,-0.010967692436153502,0.6852873693507795
2004-12-29,8,0.5,0.5,0.25,0.125,0.75,0.5,0.875,1.0,1.0,1.0,0.5,0.125,0.5,0.125,0.125,0.875,0.875,5.551115123125783e-17,1.0,-5.551115123125783e-17,1.0,4.440892098500626e-16,1.0,5.551115123125783e-17,0.7637820514799051,-0.051530399068233895,0.7133561410905319
2004-12-31,43,0.7674418604651163,0.9302325581395349,0.5813953488372093,0.20930232558139536,0.9534883720930233,0.9069767441860465,0.9534883720930233,0.0,0.0,0.0,0.9302325581395349,0.9069767441860465,0.7674418604651163,0.627906976744186,0.627906976744186,0.0,0.0,0.031980865984166114,0.6774694134398441,0.04376562340314837,0.8253817353694193,7.105427357601002e-17,1.0,-0.09643646053471314,1.0051141620110606,-2.193367438893602e-16,0.9340337320177853
2005-01-31,51,0.6862745098039216,0.8235294117647058,0.45098039215686275,0.13725490196078433,0.9215686274509803,0.803921568627451,0.9411764705882353,1.0,1.0,1.0,0.8627450980392157,0.7843137254901961,0.6862745098039216,0.5490196078431373,0.5490196078431373,0.1568627450980392,0.9411764705882353,-0.02690967432237312,0.8397421415309528,0.03859861682003781,0.8508089034153984,-3.8616453030440226e-17,1.0,-0.09656216576162002,0.9886836159376561,-0.010117686197666174,0.6212981545355405
2005-02-28,51,0.6862745098039216,0.8235294117647058,0.45098039215686275,0.13725490196078433,0.9215686274509803,0.803921568627451,0.9411764705882353,1.0,1.0,1.0,0.8627450980392157,0.7843137254901961,0.6862745098039216,0.5490196078431373,0.5490196078431373,0.1568627450980392,0.9411764705882353,-0.021145957389322446,0.8116071976553475,0.03711585801348056,0.8563444628435007,3.8616453030440226e-17,0.9999999999999999,-0.0965621657616201,0.9683470542784325,-0.010589934983463984,0.6655266850787381
2005-03-31,52,0.8301886792452831,1.0,0.4339622641509434,0.6792452830188679,0.8867924528301887,1.0,0.9056603773584906,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.7735849056603774,0.8301886792452831,0.7358490566037735,0.7358490566037735,0.1509433962264151,0.9245283018867925,-0.03949298475511903,0.9938094406725765,0.028422057387992923,0.71388211076803,-4.344350965924526e-17,0.9999999999999999,-0.15364805752557734,1.0560787990572131,0.004220912022772851,0.7586050943976966
2005-04-29,52,0.8301886792452831,1.0,0.41509433962264153,0.6792452830188679,0.8867924528301887,1.0,0.9245283018867925,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.7735849056603774,0.8301886792452831,0.7169811320754716,0.7169811320754716,0.1509433962264151,0.9245283018867925,-0.047423552894862275,1.010479938038904,0.027677998497106462,0.7090983719389596,-9.588289758126352e-17,1.0,-0.15364805752557734,1.0560787990572131,-0.0017268854656618505,0.7304633636203258
2005-05-31,52,0.8301886792452831,1.0,0.5849056603773585,0.6792452830188679,0.9056603773584906,1.0,0.9245283018867925,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.7924528301886793,0.8301886792452831,0.7169811320754716,0.7169811320754716,0.1509433962264151,0.9245283018867925,-0.02760164663241488,0.9932711506077718,0.01998398017614224,0.660936436574315,7.162729191130042e-18,0.9999999999999999,-0.15364805752557734,1.0293248507844905,-0.0032382862582138717,0.6493928683238965
2005-06-30,52,0.8301886792452831,1.0,0.6037735849056604,0.6792452830188679,0.9056603773584906,1.0,0.9245283018867925,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.8113207547169812,0.8301886792452831,0.7169811320754716,0.7169811320754716,0.1509433962264151,0.9245283018867925,-0.0411092970548135,0.9983019446183662,-0.006709785182179786,0.9300609810265693,3.122502256758253e-17,0.9999999999999999,-0.1368017270953722,0.9989223956507745,0.0014303877469713253,0.5880982228183665
2005-07-29,52,0.8301886792452831,1.0,0.6037735849056604,0.6792452830188679,0.9056603773584906,1.0,0.9245283018867925,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.8113207547169812,0.8301886792452831,0.7169811320754716,0.7169811320754716,0.1509433962264151,0.9622641509433962,-0.06477559485894366,1.0565326804937225,-0.006709785182179786,0.9300609810265693,5.898059818321144e-17,1.0,-0.1368017270953722,0.9989223956507745,-7.961349544461457e-05,0.7301497672086484
2005-08-31,52,0.8301886792452831,1.0,0.6037735849056604,0.6792452830188679,0.9056603773584906,1.0,0.9245283018867925,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.8113207547169812,0.8301886792452831,0.7358490566037735,0.7358490566037735,0.1509433962264151,0.9622641509433962,-0.07253916922299383,1.0699346079764762,-0.03577761888989136,0.8961112767623824,-1.734723475976807e-17,1.0,-0.13679709372274912,0.999641593037468,0.02392165961640023,0.6749476138246191
2005-09-30,52,0.8301886792452831,1.0,0.6037735849056604,0.6792452830188679,0.9056603773584906,1.0,0.9245283018867925,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.8113207547169812,0.8301886792452831,0.7358490566037735,0.7358490566037735,0.1509433962264151,0.9622641509433962,-0.05592594764896183,1.049076002521376,0.00023538372415483663,0.9349610822923256,1.3877787807814457e-17,0.9999999999999999,-0.13875517613705726,0.9919985023345772,0.015934572830127513,0.6901708370146727
2005-10-31,52,0.8301886792452831,1.0,0.6037735849056604,0.6792452830188679,0.9056603773584906,1.0,0.9622641509433962,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.7547169811320755,0.8301886792452831,0.7358490566037735,0.7358490566037735,0.1509433962264151,0.9622641509433962,-0.034767950744768725,1.0487136864909397,0.00023538372415483663,0.9349610822923256,5.551115123125783e-17,1.0,-0.13875517613705726,0.9919985023345772,0.021923485999894094,0.6990522251870067
2005-11-30,53,0.8301886792452831,1.0,0.6037735849056604,0.6981132075471698,0.9056603773584906,1.0,0.9622641509433962,1.0,1.0,1.0,0.9811320754716981,0.7547169811320755,0.8301886792452831,0.7358490566037735,0.7358490566037735,0.1509433962264151,0.9622641509433962,-0.027808479424341895,1.0337313868967637,-0.011270869940906132,0.9207938678672251,6.938893903907228e-18,0.9999999999999999,-0.13870412855174646,0.9919659034004616,-0.008060333506093104,0.7543695197296074
2005-12-30,3,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,5.551115123125783e-17,1.0,-0.35292598093168204,0.7800457007261493,-2.7755575615628914e-16,1.0,-0.3140743585982007,0.9557264636536779,0.0861469174597681,0.8927552503214358
2005-12-31,50,0.84,1.0,0.6,0.7,0.94,1.0,0.98,0.0,0.0,0.0,1.0,1.0,0.84,0.76,0.76,0.0,0.0,2.4424906541753444e-17,0.7885114669708527,-0.019544366847322553,0.790454938844023,-5.921189464667501e-17,1.0,-0.12227031354692221,0.9922675811701207,0.0112353975494506,0.928497356679016
2006-01-31,53,0.8301886792452831,1.0,0.6037735849056604,0.6981132075471698,0.9056603773584906,1.0,0.9622641509433962,1.0,1.0,1.0,0.9811320754716981,0.9811320754716981,0.8301886792452831,0.7547169811320755,0.7547169811320755,0.03773584905660377,0.9622641509433962,-8.540177112501205e-18,0.8576609901339067,-0.003924863884632666,0.8812768324542628,-1.214306433183765e-16,0.9999999999999999,-0.13261936244250017,0.9902829982151693,0.013053951839851221,0.7556537921366793
2006-02-28,53,0.8301886792452831,1.0,0.6037735849056604,0.6981132075471698,0.9056603773584906,1.0,0.9622641509433962,1.0,1.0,1.0,0.9811320754716981,0.9811320754716981,0.8301886792452831,0.7547169811320755,0.7547169811320755,0.03773584905660377,0.9622641509433962,1.7614115294533733e-17,0.8403435439803448,-0.0048575137327707164,0.8779370358114895,-2.42861286636753e-17,1.0,-0.13267757476325748,0.9896103679117846,0.012229991739768895,0.6647205779624221
2006-03-31,54,0.8333333333333334,1.0,0.5925925925925926,0.8148148148148148,0.8888888888888888,1.0,0.9444444444444444,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9629629629629629,0.8333333333333334,0.9629629629629629,0.9629629629629629,0.037037037037037035,0.9444444444444444,-0.0038303129267500554,0.8625391486527088,0.021541682668208034,0.893010761295858,6.591949208711867e-17,1.0,-0.12226231325013799,0.9649699042671597,-0.0017813858166593702,0.7285800236814797
2006-04-28,54,0.8333333333333334,1.0,0.6296296296296297,0.8148148148148148,0.8888888888888888,1.0,0.9444444444444444,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9814814814814815,0.9629629629629629,0.8333333333333334,0.9629629629629629,0.9629629629629629,0.037037037037037035,0.9259259259259259,-0.005720754207221805,0.8521191139407498,0.021541682668208034,0.893010761295858,3.918434204559376e-17,1.0,-0.12226231325013799,0.9649699042671597,0.02752893755490033,0.751233258952961
2006-05-31,54,0.8333333333333334,1.0,0.7222222222222222,0.8148148148148148,0.9074074074074074,1.0,0.9444444444444444,1.0,1.0,1.0,0.9814814814814815,0.9629629629629629,0.8333333333333334,0.9629629629629629,0.9629629629629629,0.037037037037037035,0.9444444444444444,-0.006032591864206212,0.8402093099806164,0.02114877294063244,0.8908255503419542,1.1386902816668272e-17,1.0,-0.12208102416508605,0.9622210044837506,0.018400327386256583,0.7413767363722431
2006-06-30,54,0.8333333333333334,1.0,0.7222222222222222,0.8148148148148148,0.9074074074074074,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,0.9629629629629629,0.8333333333333334,0.9629629629629629,0.9629629629629629,0.037037037037037035,0.9444444444444444,-0.009936972385016587,0.8259850907299159,0.019166841211965893,0.8934606674818173,-8.82484968291791e-17,1.0,-0.13009244147803709,0.9917924612389825,-0.0057729961355866095,0.7399228152965246
2006-07-31,54,0.8333333333333334,1.0,0.7222222222222222,0.8148148148148148,0.9074074074074074,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,0.9629629629629629,0.8333333333333334,0.9629629629629629,0.9629629629629629,0.037037037037037035,0.9444444444444444,-0.00868344772535014,0.8204534589840722,0.019166841211965893,0.8934606674818173,-1.423362852083534e-17,0.9999999999999999,-0.13009244147803709,0.9917924612389825,-0.00588744915001948,0.6418326320897919
2006-08-31,54,0.8333333333333334,1.0,0.7222222222222222,0.8148148148148148,0.9074074074074074,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,0.9629629629629629,0.8333333333333334,0.9629629629629629,0.9629629629629629,0.037037037037037035,0.9629629629629629,-0.009694648092034611,0.8012283529016619,0.020996678354019943,0.8914116951517637,9.963539964584739e-17,1.0000000000000002,-0.13010921168896128,0.9926278824679372,0.020298191151456434,0.6988760624671155
2006-09-29,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.1102230246251565e-16,1.0,0.0,0.0,-2.220446049250313e-16,1.0,8.326672684688674e-17,0.33333333333333337,0.0,0.7142857142857143
2006-09-30,52,0.8269230769230769,1.0,0.7115384615384616,0.8076923076923077,0.9423076923076923,1.0,0.9423076923076923,0.0,0.0,0.019230769230769232,1.0,0.9615384615384616,0.8269230769230769,0.9615384615384616,0.9615384615384616,0.0,0.0,-0.013252280161617615,0.760999388345718,0.04741430448001859,0.8612965639976652,7.201446646217232e-17,1.0000000000000002,-0.12234311062363212,0.9855242945939862,-7.930164461608261e-17,0.9092671731292894
2006-10-31,54,0.8333333333333334,1.0,0.7222222222222222,0.8148148148148148,0.9444444444444444,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,0.9629629629629629,0.8333333333333334,0.9629629629629629,0.9629629629629629,0.037037037037037035,0.9629629629629629,-0.013068681348797425,0.8110666795851492,0.03509068343095906,0.8902575963486449,-2.2773805633336544e-17,0.9999999999999999,-0.12174980996461272,0.9860537944407307,0.019754633541116777,0.6560818360687235
2006-11-30,54,0.8333333333333334,1.0,0.7222222222222222,0.8148148148148148,0.9444444444444444,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,0.9629629629629629,0.8333333333333334,0.9629629629629629,0.9629629629629629,0.037037037037037035,0.9629629629629629,-0.007985981017245873,0.8249571739724787,0.03181757432064022,0.8996171219627488,4.839433697084016e-17,1.0,-0.12178797814972103,0.9859502727670206,0.00425889368803022,0.7452580015315677
2006-12-29,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-8.326672684688674e-16,1.0,-2.220446049250313e-16,1.0,0.0,0.3333333333333333,1.1102230246251565e-16,1.0
2006-12-31,52,0.8269230769230769,1.0,0.7115384615384616,0.8076923076923077,0.9423076923076923,1.0,0.9423076923076923,0.0,0.0,0.019230769230769232,1.0,1.0,0.8269230769230769,0.9615384615384616,0.9615384615384616,0.0,0.0,-5.604491230078915e-18,0.7743546436021381,-0.005775370152425038,0.8417564542845708,-1.200241107702872e-17,1.0,-0.1282087070636219,0.9894586760957211,1.1781958628675131e-16,0.9114296650335411
2007-01-31,54,0.8333333333333334,0.9814814814814815,0.6296296296296297,0.8148148148148148,0.9444444444444444,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9629629629629629,0.9629629629629629,0.037037037037037035,0.9814814814814815,-4.11193712824132e-18,0.8373391432517201,-0.011578097250452337,0.8808480471343171,-4.244970388272657e-17,1.0000000000000002,-0.12468071258731274,0.9844755744695889,-0.012917004871493805,0.600062711287701
2007-02-28,55,0.8181818181818182,0.9636363636363636,0.6,0.8,0.9272727272727272,0.9818181818181818,0.9272727272727272,1.0,1.0,1.0,0.9818181818181818,0.9818181818181818,0.8181818181818182,0.9454545454545454,0.9454545454545454,0.03636363636363636,0.9636363636363636,6.6818978333921455e-18,0.8183553683005952,-0.011368760450520512,0.877355489080474,-5.046468293750712e-18,1.0000000000000002,-0.12478408651110297,0.9833357130662157,-0.0006182724027780588,0.6617793553984671
2007-03-30,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.551115123125783e-16,0.5,-2.220446049250313e-16,1.0,0.0,0.3333333333333333,-8.326672684688674e-17,0.4285714285714286
2007-03-31,54,0.8035714285714286,0.9642857142857143,0.5535714285714286,0.8214285714285714,0.875,1.0,0.875,0.0,0.0,0.017857142857142856,0.9464285714285714,0.9285714285714286,0.8035714285714286,0.9285714285714286,0.9285714285714286,0.0,0.0,-0.014582882233960745,0.8012335668264823,0.012957686145893321,0.8678392122225368,-5.730183352904034e-17,0.9999999999999999,-0.11688125104719242,0.9803331545493038,3.625218039592348e-16,0.9000925384256001
2007-04-30,56,0.8103448275862069,0.9310344827586207,0.603448275862069,0.8275862068965517,0.8793103448275862,1.0,0.8793103448275862,0.9482758620689655,0.9482758620689655,0.9482758620689655,0.9482758620689655,0.9137931034482759,0.8103448275862069,0.9310344827586207,0.9310344827586207,0.034482758620689655,0.9137931034482759,-0.015894235511658777,0.8515725559056901,0.0024713172579490716,0.8919850266919809,6.3441315692866086e-18,1.0,-0.11868635750104556,0.9726973255595414,0.01134157042697695,0.6878888046182028
2007-05-31,57,0.8103448275862069,0.9310344827586207,0.6896551724137931,0.8275862068965517,0.8793103448275862,1.0,0.896551724137931,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9137931034482759,0.8103448275862069,0.9310344827586207,0.9310344827586207,0.034482758620689655,0.9137931034482759,-0.012592110770566212,0.8432942566545154,0.0019241100088997986,0.881096285151714,-3.8857805861880476e-17,1.0,-0.11915071970276463,0.966507180784763,-0.024179495195220918,0.6920586938386241
2007-06-29,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.551115123125783e-17,1.0,-8.326672684688674e-17,2.7755575615628914e-17,0.0,1.0,-2.7755575615628914e-17,0.33333333333333326,2.220446049250313e-16,0.7142857142857143
2007-06-30,56,0.8214285714285714,0.9642857142857143,0.6785714285714286,0.8214285714285714,0.875,1.0,0.8928571428571429,0.0,0.0,0.0,0.9821428571428571,0.9107142857142857,0.8214285714285714,0.9285714285714286,0.9285714285714286,0.0,0.0,-0.009875217918626625,0.8045309082100205,0.030290096677259872,0.8309114986919779,1.1686558153949016e-16,1.0,-0.1122086757974613,0.9704290649010394,-0.002661296068856789,0.9157242331469058
2007-07-31,58,0.8275862068965517,0.9482758620689655,0.6896551724137931,0.8275862068965517,0.8793103448275862,1.0,0.896551724137931,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.896551724137931,0.8275862068965517,0.9310344827586207,0.9137931034482759,0.034482758620689655,0.9310344827586207,-0.004150691261938307,0.8388505847510135,0.007729307892054011,0.8648407222006885,-5.551115123125783e-17,1.0,-0.11100290162353398,0.9661223490339672,-0.005168579666480764,0.575720158166392
2007-08-31,58,0.8275862068965517,0.9482758620689655,0.6896551724137931,0.8275862068965517,0.8793103448275862,1.0,0.896551724137931,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.896551724137931,0.8275862068965517,0.9310344827586207,0.9137931034482759,0.034482758620689655,0.9310344827586207,-0.0016463825211489717,0.8345366893761856,0.010909667872947533,0.8593944594719566,1.1102230246251566e-17,1.0,-0.11087684395695725,0.9664592014888194,-0.008399361029284595,0.6814965169806848
2007-09-28,2,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-3.3306690738754696e-16,0.3333333333333333,7.771561172376096e-16,0.7142857142857143
2007-09-30,56,0.8214285714285714,0.9642857142857143,0.6785714285714286,0.8214285714285714,0.875,1.0,0.8928571428571429,0.0,0.0,0.0,0.9821428571428571,0.9107142857142857,0.8214285714285714,0.9285714285714286,0.9107142857142857,0.0,0.0,-0.00404211010298892,0.8318457199448058,0.02083509740937504,0.8752629462502908,7.011934892369409e-17,1.0000000000000002,-0.11110069638398677,0.9559368724370423,0.01204709763088708,0.8986957349054655
2007-10-31,58,0.8275862068965517,0.9655172413793104,0.6896551724137931,0.8103448275862069,0.896551724137931,1.0,0.896551724137931,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9655172413793104,0.9137931034482759,0.8275862068965517,0.9310344827586207,0.9137931034482759,0.034482758620689655,0.9310344827586207,0.0025158743295208064,0.8785219512501353,0.024425623105788895,0.9007329321161287,5.551115123125783e-18,1.0,-0.11117449246476646,0.9561493401655669,-0.008208153541915751,0.6973156777460214
2007-11-30,58,0.8275862068965517,0.9655172413793104,0.6896551724137931,0.8275862068965517,0.896551724137931,1.0,0.9137931034482759,1.0,1.0,1.0,0.9827586206896551,0.9137931034482759,0.8275862068965517,0.9310344827586207,0.9137931034482759,0.034482758620689655,0.9310344827586207,0.0056780334203880515,0.889057782702289,0.008633785782418859,0.8915270011084316,-4.9960036108132046e-17,1.0,-0.11117912915228363,0.9561484338673676,0.029920982000429447,0.7177513023060408
2007-12-31,58,0.8275862068965517,0.9655172413793104,0.6896551724137931,0.8275862068965517,0.896551724137931,1.0,0.9137931034482759,1.0,1.0,1.0,1.0,0.9827586206896551,0.8275862068965517,0.9310344827586207,0.9310344827586207,0.034482758620689655,0.9310344827586207,0.003280079631461641,0.894730269728355,0.004917374828486156,0.7952226480732005,1.6653345369377347e-17,0.9999999999999998,-0.11748669531186051,0.9616240057991337,0.028758154483178762,0.7502679676381342
2008-01-31,58,0.8275862068965517,0.9655172413793104,0.6551724137931034,0.8103448275862069,0.896551724137931,1.0,0.9137931034482759,1.0,1.0,1.0,1.0,0.9827586206896551,0.8275862068965517,0.9310344827586207,0.9310344827586207,0.034482758620689655,0.9310344827586207,0.002062796197056881,0.92085878468301,0.0010614192606489931,0.7953941281331844,4.674623261579606e-17,1.0,-0.11748669531186051,0.9616240057991337,-0.01215073905953218,0.7468218487090076
2008-02-29,58,0.8275862068965517,0.9655172413793104,0.6551724137931034,0.8103448275862069,0.9137931034482759,1.0,0.9137931034482759,1.0,1.0,1.0,1.0,0.9827586206896551,0.8275862068965517,0.9310344827586207,0.9310344827586207,0.034482758620689655,0.9310344827586207,0.0022055510299598164,0.9091234750134939,0.000961622266877881,0.7774905274933115,1.7529837230923523e-17,1.0,-0.1175799121699124,0.9579018093247864,-0.029109510202183123,0.7316472823511595
2008-03-31,59,0.8305084745762712,0.9491525423728814,0.6440677966101694,0.8305084745762712,0.8983050847457628,1.0,0.8983050847457628,0.9830508474576272,0.9830508474576272,0.9830508474576272,0.9830508474576272,0.9661016949152542,0.8305084745762712,0.9661016949152542,0.9661016949152542,0.03389830508474576,0.9322033898305084,0.001646409770691958,0.7865248767427244,0.01288772745160117,0.8292851734957715,-1.1686558153949016e-17,0.9999999999999999,-0.12710316022338533,1.0055773162180206,-0.0069651561629813785,0.6802373011407056
2008-04-30,59,0.8305084745762712,0.9322033898305084,0.6440677966101694,0.8305084745762712,0.8983050847457628,1.0,0.8983050847457628,0.9830508474576272,0.9830508474576272,0.9830508474576272,0.9830508474576272,0.9661016949152542,0.8305084745762712,0.9661016949152542,0.9661016949152542,0.03389830508474576,0.9322033898305084,0.001528866250094705,0.7756975387830725,0.01288772745160117,0.8292851734957715,-2.337311630789803e-17,1.0,-0.12461844312999998,1.0012146732100329,-0.007725813688824279,0.6777826661692693
2008-05-30,57,0.8245614035087719,0.9473684210526315,0.7192982456140351,0.8245614035087719,0.8947368421052632,1.0,0.9122807017543859,1.0,1.0,1.0,1.0,0.9649122807017544,0.8245614035087719,0.9649122807017544,0.9649122807017544,0.0,0.9298245614035088,0.0023197242051050003,0.7015066077831033,0.02536593444199322,0.8011563799103985,4.8741498642080043e-17,1.0,-0.13077731532294765,1.0086858826573315,0.041677199915314794,0.7769959568388137
2008-05-31,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.551115123125783e-17,1.0,-2.220446049250313e-16,1.0,2.7755575615628914e-16,0.33333333333333337,0.0,1.0
