date,ticker,trend_price_to_simple_moving_average_12_ratio,oscillator_relative_strength_index_14,volatility_average_true_range_14,volatility_average_true_range_14_normalized,market_strength_average_directional_index_14,market_strength_moving_average_convergence_divergence_histogram,monthly_high,monthly_low,position_within_monthly_range,percent_distance_from_monthly_high,percent_distance_from_monthly_low
2024-12-31,CWENE,,,7.744520174745257,0.36808555963618145,,,26.68,20.9,0.024221453287197325,-0.21139430284857574,0.006698564593301463
2024-12-31,DOAS,,50.497583308097944,28.843330796883553,0.16890162673117967,66.43836634435156,,207.25,167.421,0.0840844610710793,-0.17601930036188174,0.02000346432048559
2024-12-31,DOHOL,,51.9744324597206,2.052577528727839,0.1416547638873595,47.33464045325935,,15.85,13.97,0.27659574468085096,-0.08580441640378546,0.037222619899785224
2024-12-31,DSTKF,,,,,,,,,,,
2024-12-31,EFORC,,,,,,,58.735,40.575,0.9862334801762115,-0.004256405890865753,0.44140480591497216
2024-12-31,EGEEN,,55.07292130213049,2190.6344415033373,0.22464681611813384,62.21245076538344,,11041.55,9400.97,0.21363785978129674,-0.11683957415399109,0.037282322994329285
2024-12-31,EKGYO,,63.4734891286456,1.9805568935391231,0.14935200162424578,43.76342756243281,,13.884,11.888,0.6878757515030055,-0.04487179487179495,0.11549461641991919
2024-12-31,ENERY,,,0.6032570270176381,0.1459963763353432,,,4.791,4.023,0.14192708333333318,-0.13754957211438126,0.02709420830226199
2024-12-31,ENJSA,,50.8200122448997,7.722150738184372,0.13749778743962773,64.87752750365641,,63.409,55.4,0.09514296416531408,-0.11428976959106751,0.01375451263537907
2024-12-31,ENKAI,,72.24056832464242,5.690797657837663,0.12147624517765626,53.20450669247087,,55.137,46.211,0.07125252072596938,-0.1503527576763335,0.013762956871740555
2024-12-31,EREGL,,56.96840389207064,3.461976733814597,0.1432226019284543,46.192169123602106,,27.599,24.172,0.0,-0.1241711656219428,0.0
2024-12-31,EUPWR,,,10.21072168003671,0.30773724171298106,,,37.86,31.26,0.29090909090909073,-0.12361331220285261,0.06142034548944331
2024-12-31,FENER,,64.8401172477068,2.4580059297063017,0.24209651627167356,42.1325331936062,,10.572,8.664,0.7803983228511536,-0.03963299281119927,0.1718605724838413
2024-12-31,FROTO,,70.52911755279212,12.288790067691675,0.1333404592798654,62.2469132010428,,101.21,90.833,0.12797533005685685,-0.08940816124888838,0.014620237138484945
2024-12-31,GARAN,,72.82796948347818,14.648619182284138,0.12210845905675151,69.70759571085011,,130.958,113.889,0.3559083719022791,-0.08395057957513095,0.05334141137423283
2024-12-31,GENIL,,83.13059565633385,13.919302312534425,0.11620141178881026,53.24013491382658,,119.986,104.513,0.9870742583855747,-0.0016668611337989669,0.14613493058279828
2024-12-31,GESAN,,47.98433658444306,14.35542013297565,0.3042691846751939,25.165872246594226,,52.05,44.52,0.3532536520584328,-0.09356388088376556,0.05974842767295589
2024-12-31,GLRMK,,,,,,,,,,,
2024-12-31,GRSEL,,99.75033824968314,21.75207440051649,0.11163554547632522,65.22753706163992,,201.73,173.908,0.7526777370426282,-0.03410994894165469,0.1204142420130184
2024-12-31,GRTHO,,,26.166620298647217,0.17502756052606835,,,174.854,135.1,0.3622277003571967,-0.14500097223969718,0.10658771280532943
2024-12-31,GSRAY,,49.53094074237819,0.343021939610343,0.22671641745561336,41.86427635785206,,1.741,1.477,0.13636363636363563,-0.13095921883974737,0.024373730534867844
2024-12-31,GUBRF,,87.91601363549135,51.921533551367105,0.1809112667295021,35.92082218080211,,289.5,246.5,0.9418604651162791,-0.008635578583765112,0.1643002028397566
2024-12-31,HALKB,,56.921248418305524,2.697670823185661,0.16652289032010253,57.4031776526775,,17.62,15.85,0.19774011299434993,-0.08059023836549385,0.022082018927444772
2024-12-31,HEKTS,,50.50562189978246,1.4403743952518844,0.3721897662149572,26.837345887010915,,4.32,3.7,0.2741935483870966,-0.1041666666666667,0.04594594594594593
2024-12-31,IEYHO,,71.21630764402455,1.6552218613449432,0.15020162081170085,49.81644326419327,,12.5,10.66,0.19565217391304318,-0.11840000000000003,0.033771106941838595
2024-12-31,IPEKE,,61.36161678955159,9.787448060843163,0.18678335993975503,41.939884408051526,,60.35,47.92,0.36041834271922746,-0.13173156586578297,0.09348914858096821
2024-12-31,ISCTR,,68.97659400448204,1.894277580703048,0.14196789183115102,68.18526435296559,,14.259,12.643,0.43316831683168283,-0.06424012904130727,0.055366606027050486
2024-12-31,ISMEN,,77.25655551993152,5.702136289049827,0.13215603145177712,58.28956574934468,,43.147,35.187,1.0,0.0,0.22621991076249756
2024-12-31,KCAER,,,3.2286799737699377,0.23239616884545725,62.578213243875425,,15.691,13.465,0.19227313566936238,-0.11458798037091326,0.031786112142591964
2024-12-31,KCHOL,,55.662405981426616,23.624578415347457,0.13844933053996178,69.25408085792823,,193.853,170.541,0.004118050789293222,-0.11976084971602197,0.0005629144897708096
2024-12-31,KONTR,,56.68564447605665,15.021693153785623,0.38993077442076685,39.27734595038798,,48.11,38.145,0.038033115905669636,-0.19925171482020368,0.009935771398610505
2024-12-31,KOZAA,,68.22041172655713,12.441456007454766,0.16756169707009785,37.46750551764051,,75.3,63.7,0.9094827586206898,-0.013944223107569684,0.1656200941915227
2024-12-31,KOZAL,,52.2066434259706,4.3705326574217365,0.19355769076269871,43.89533239659113,,24.42,21.24,0.42138364779874166,-0.07534807534807549,0.0630885122410546
2024-12-31,KRDMD,,64.7826139047511,4.451790751769439,0.16427272146750696,39.2498287759487,,30.72,27.08,0.005494505494506353,-0.11783854166666659,0.0007385524372231584
2024-12-31,KTLEV,,,2.417328870967501,0.5376621154287147,,,5.841,4.483,0.009572901325479222,-0.23026878959082345,0.0028998438545618536
2024-12-31,KUYAS,,81.76509343108093,3.1884426827951633,0.1540310474780272,75.65866389730843,,21.3,16.63,0.8715203426124194,-0.02816901408450711,0.24473842453397476
2024-12-31,LMKDC,,,,,,,31.262,24.585,0.8120413359293097,-0.04014458447955982,0.22054098027252392
2024-12-31,MAGEN,,35.13963980121622,4.766629143899792,0.24761709838440477,45.90038963059887,,21.82,18.5,0.2259036144578313,-0.11778185151237398,0.04054054054054054
2024-12-31,MAVI,,56.32199603013713,6.172923329423986,0.14675423363583162,57.910019226673064,,44.33,39.193,0.5586918434884182,-0.05113918339724782,0.07322736202893386
2024-12-31,MGROS,,86.16716691971585,60.01731569455433,0.11125711273684778,71.92663246010093,,557.198,470.907,0.7942890915622721,-0.03185761614363292,0.1455489088078963
2024-12-31,MIATK,,43.82043935525644,12.865539749026663,0.3053046926679322,58.463305386261936,,48.4,41.44,0.10057471264367855,-0.12933884297520656,0.016891891891891962
2024-12-31,MPARK,,67.37537915359232,44.20401443586902,0.11571731527714403,68.4583722190916,,422.5,349.25,0.447098976109215,-0.09585798816568047,0.09377236936292055
2024-12-31,OBAMS,,,,,,,56.65,42.7,0.9892473118279571,-0.002647837599293885,0.3231850117096018
2024-12-31,ODAS,,53.450811631167014,1.6800238629293132,0.2786109225421746,22.519399521157816,,6.96,6.0,0.031250000000000264,-0.13362068965517238,0.005000000000000042
2024-12-31,OTKAR,,86.46971656245155,76.76812641631288,0.15844814533810708,57.9355038119048,,502.0,450.0,0.6634615384615384,-0.0348605577689243,0.07666666666666666
2024-12-31,OYAKC,,77.18174223770038,3.3222090126329875,0.1384253755263745,60.844564435939134,,24.88,18.295,0.8663629460895976,-0.03536977491961411,0.3118338343809783
2024-12-31,PASEU,,,4.876903038000866,0.16498318802438655,,,30.82,25.32,0.7709090909090907,-0.04088254380272555,0.16745655608214843
2024-12-31,PETKM,,43.00603082972206,3.2482702433405195,0.1794624443834541,45.572481448738266,,19.64,18.04,0.037500000000001386,-0.07841140529531564,0.0033259423503327204
2024-12-31,PGSUS,,49.869435950010356,26.287525255940793,0.12341561153023846,65.37330857364105,,227.8,211.7,0.08074534161490743,-0.06496927129060584,0.0061407652338215
2024-12-31,RALYH,,65.09716030397828,7.722491274917475,0.13860455299945212,81.3099747017542,,59.405,49.189,0.6388997650743932,-0.0620991499032068,0.1326922685966375
2024-12-31,REEDR,,,11.46330964133503,0.7988369088038348,,,16.14,14.05,0.14354066985645883,-0.1109045848822801,0.02135231316725971
2024-12-31,SAHOL,,67.7455558181313,11.478226601030068,0.12399108380445777,69.84891602970563,,97.684,85.438,0.5826392291360439,-0.05232177224519885,0.08351084997307978
2024-12-31,SASA,,66.07273054401608,1.0352979065855248,0.25437295002101346,39.38568200217565,,4.48,4.0,0.1458333333333338,-0.09151785714285716,0.01750000000000007
2024-12-31,SISE,,61.66155953380081,5.402071235901285,0.1326377734212651,39.91770059327095,,44.141,39.472,0.2690083529663742,-0.07732040506558521,0.031820024321037706
2024-12-31,SKBNK,,70.52581268618707,0.8058581254454169,0.1716052226246629,42.84869082210053,,4.993,4.508,0.3876288659793806,-0.059483276587222224,0.041703637976929844
2024-12-31,SMRTG,,49.97100963564811,11.12517360737744,0.27374935057523225,29.495653623291442,,41.76,38.32,0.6744186046511633,-0.026819923371647448,0.0605427974947808
2024-12-31,SOKM,,56.101267673404806,7.998446979563698,0.19413706261076935,44.429346206553824,,43.56,39.1,0.47085201793722,-0.05417814508723598,0.053708439897698246
2024-12-31,TABGD,,,29.735678402645753,0.20254394018599256,,,155.827,136.324,0.5377121468492028,-0.05785903598221098,0.07692702678911999
2024-12-31,TAVHL,,80.8089721712244,28.910189417265112,0.10551164020899675,59.32245128204252,,293.25,265.5,0.3063063063063063,-0.06564364876385337,0.032015065913371
2024-12-31,TCELL,,71.5933683088043,10.921191268971462,0.12015040561709495,60.88731665708446,,96.381,85.292,0.5053656776986203,-0.05690955686286716,0.0657037002297988
2024-12-31,THYAO,,55.68792338561012,29.88947765192322,0.10777468837795436,59.55255370575817,,301.02,275.112,0.0857264165508726,-0.0786891236462692,0.008073075692808759
2024-12-31,TKFEN,,74.42809959289158,11.115276071700876,0.1542717012033432,41.76809361289519,,83.9,64.15,0.3999999999999996,-0.14123957091775932,0.12314886983632098
2024-12-31,TOASO,,63.04305389861765,36.008990287743686,0.18819078977408993,47.514449656591005,,202.351,171.844,0.6391647818533449,-0.05440052186547143,0.11346919298898998
2024-12-31,TSKB,,73.1403850091449,1.5407305143681373,0.12608269348348095,71.90598605323412,,13.21,11.92,0.2325581395348841,-0.0749432248296745,0.02516778523489939
2024-12-31,TTKOM,,52.47086113476127,5.927944319315228,0.1363372658536161,56.51671046142464,,47.98,43.48,0.0,-0.09378907878282618,0.0
2024-12-31,TTRAK,,83.86611896282075,94.29871274754727,0.13366603269766297,55.11846139622058,,739.813,651.864,0.6096260332692812,-0.04640767329041254,0.08225028533559145
2024-12-31,TUPRS,,48.632852262807745,15.749042634861278,0.11741450686533621,64.87305699860536,,147.649,133.564,0.040326588569400905,-0.09154819876870142,0.004252642927735109
2024-12-31,TUREX,,88.85875416868437,1.7018374799067484,0.10320421345704964,79.51793131840824,,16.59,11.83,0.9789915966386552,-0.006027727546714975,0.393913778529163
2024-12-31,TURSG,,99.10063820334794,1.0787579942618533,0.11770409102693435,52.49489040408567,,9.21,6.435,0.9837837837837832,-0.004885993485342204,0.4242424242424242
2024-12-31,ULKER,,59.31640430763674,17.982959295663658,0.16508729730711152,53.47089707842278,,112.72,97.27,0.7546925566343048,-0.033623136976579066,0.1198725197902746
2024-12-31,VAKBN,,61.03135628718604,3.373878856621596,0.14467748098720393,53.61690711451946,,24.36,22.12,0.5357142857142858,-0.04269293924466335,0.05424954792043396
2024-12-31,VESTL,,73.65817903621254,12.655596639275775,0.17749784907820162,41.93055726942916,,75.8,62.0,0.6739130434782608,-0.05936675461741425,0.14999999999999997
2024-12-31,YEOTK,,63.407304463082795,12.421380974395046,0.2402588196207939,49.63176917873177,,55.55,48.7,0.4379562043795624,-0.0693069306930692,0.061601642710472276
2024-12-31,YKBNK,,60.58846194885649,4.411126925427575,0.14406031761683785,61.033534388966885,,32.54,27.96,0.5807860262008736,-0.05900430239704973,0.09513590844062947
2024-12-31,ZOREN,,60.406918371705885,0.864363619426445,0.19824853656569838,44.12424907932886,,4.64,4.22,0.33333333333333476,-0.06034482758620676,0.0331753554502371
2025-01-31,AEFES,,48.03552582426565,2.9728145570412945,0.1857428651697154,59.32737927758425,,18.177,15.757,0.10247933884297493,-0.11949166529130223,0.01573903661864564
2025-01-31,AGHOL,,61.24081621294284,4.765062155444713,0.16154943570127178,66.3013517776796,,32.683,29.079,0.11570477247502722,-0.09751246825566812,0.014340245538017058
2025-01-31,AKBNK,,69.08924366069054,8.413930183172505,0.13263860933510688,61.416151828414655,,68.375,60.892,0.3398369637845784,-0.07224862888482629,0.04176246469158509
2025-01-31,AKSA,,67.67619891050683,1.6295195240926816,0.14815160688177847,62.555362542175004,,12.295,9.902,0.45842039281236985,-0.10540870272468478,0.11078569985861456
2025-01-31,AKSEN,,73.53028880639837,5.820699844510524,0.14162286726302978,29.086911874302327,,42.86,38.12,0.6286919831223634,-0.041063929071395194,0.07817418677859403
2025-01-31,ALARK,,65.90667903836163,15.229087523548559,0.18192456813977326,39.12831426889206,,95.044,83.322,0.03318546323153011,-0.11923951012162787,0.0046686349343510215
2025-01-31,ALFAS,,,19.6438966763124,0.2678104523014643,,,86.0,67.2,0.32712765957446766,-0.14709302325581403,0.09151785714285701
2025-01-31,ALTNY,,,,,,,86.3,74.85,0.12227074235807907,-0.11645422943221317,0.01870407481629934
2025-01-31,ANSGR,,97.12259051266165,3.3540951661641034,0.1267465958570118,61.45660774201509,,27.852,23.745,0.6617969320672025,-0.04987074536837568,0.11446620341124447
2025-01-31,ARCLK,,57.23207170847755,21.9004750812997,0.1724446856795252,41.17607122851286,,147.1,125.0,0.09049773755656111,-0.1366417403127124,0.016
2025-01-31,ASELS,,95.31501079148043,8.39039813209023,0.0945929890878267,70.86218245328958,,90.6,72.2,0.896739130434783,-0.020971302428255977,0.22853185595567865
2025-01-31,ASTOR,,,20.452286375530154,0.17628545894197584,,,128.843,111.48,0.26136036399239765,-0.09953974992820712,0.0407068532472192
2025-01-31,AVPGY,,,8.792305098514378,0.1471318501039924,,,60.518,51.35,0.917102966841187,-0.012558247133084339,0.16373904576436224
2025-01-31,BALSU,,,,,,,,,,,
2025-01-31,BERA,,63.729274630429174,3.266086575723718,0.1911109757591409,27.908816608185536,,17.62,14.98,0.7992424242424239,-0.03007945516458576,0.14085447263017353
2025-01-31,BIMAS,,88.5174514361502,59.38346672657819,0.10883547838002257,70.67359275684512,,553.563,496.52,0.8608593517171255,-0.014338024759602813,0.09890034641102069
2025-01-31,BINHO,,,109.16480580713298,0.39162262172962503,,,330.0,274.25,0.08071748878923767,-0.1553030303030303,0.016408386508659983
2025-01-31,BRSAN,,45.455084536313485,111.30285704347794,0.28231542686995037,44.337948723378126,,445.5,392.25,0.03755868544600939,-0.11503928170594838,0.005098789037603569
2025-01-31,BRYAT,,55.26634512517751,481.610114791892,0.2758531678584495,55.237336363446715,,1998.766,1744.924,0.003817335192757899,-0.12651455948320114,0.0005553250456753709
2025-01-31,BSOKE,,57.56044883698579,2.7397222420082623,0.206459852449756,70.34519102990248,,13.75,9.99,0.8723404255319148,-0.03490909090909094,0.32832832832832826
2025-01-31,BTCIM,,41.36371857672207,0.9908790470091056,0.2267457773476214,70.95876572673984,,4.79,3.7,0.6146788990825688,-0.08768267223382044,0.18108108108108106
2025-01-31,CANTE,,40.001571851934465,0.6032424625545229,0.3942761193166816,16.482018412837032,,1.84,1.52,0.03125000000000002,-0.16847826086956524,0.006578947368421058
2025-01-31,CCOLA,,70.59424432887758,8.656965947017364,0.1549594735083479,58.22262965123356,,61.594,54.25,0.22004357298474939,-0.09299607104588112,0.029788018433179717
2025-01-31,CIMSA,,89.78576661520687,6.141236066356317,0.11654747435819401,66.2970929998818,,56.693,44.07,0.6831181177216192,-0.07055544776251037,0.1956659859314726
2025-01-31,CLEBI,,70.56809644867792,295.4297357746063,0.16203006181894514,63.88248369259335,,1929.495,1759.776,0.3743010505600428,-0.05503668058222488,0.036098912588874855
2025-01-31,CWENE,,,7.424569940688051,0.37215889427007776,,,24.14,19.93,0.004750593824227926,-0.17357083678541843,0.0010035122930255682
2025-01-31,DOAS,,46.74458711997783,28.085950017779666,0.16945072923057228,64.59246072672438,,183.018,164.778,0.053125000000001206,-0.09436776710487485,0.00588063940574605
2025-01-31,DOHOL,,43.75699522672138,2.0195362766685454,0.1486045825363168,45.60181799373425,,15.15,13.56,0.018867924528301487,-0.102970297029703,0.002212389380530926
2025-01-31,DSTKF,,,,,,,,,,,
2025-01-31,EFORC,,,,,,,66.976,58.186,0.5397042093287827,-0.06040969899665551,0.08153163991338122
2025-01-31,EGEEN,,52.93352120273504,2110.8626956640323,0.22418090012351807,59.16701275642337,,10261.03,9187.2,0.21296667070206524,-0.08236405117225086,0.0248922413793102
2025-01-31,EKGYO,,70.35743247578796,1.9719456577727412,0.1326301895192858,44.22071769613068,,14.965,13.105,0.9478494623655916,-0.006481790845305682,0.13452880579931323
2025-01-31,ENERY,,,0.6289305887501953,0.17212112445270805,,,4.337,3.469,0.21313364055299547,-0.15748213050495732,0.053329489766503334
2025-01-31,ENJSA,,55.625672747584474,7.62673684361844,0.13048086163826864,63.11341239733347,,61.407,55.018,0.537329785568947,-0.048137834448841274,0.06239776073285106
2025-01-31,ENKAI,,72.39605629488638,5.554883539162928,0.11833252112483071,53.56935233607359,,49.69,45.902,0.2748152059134102,-0.055282753069027975,0.022678750381246934
2025-01-31,EREGL,,48.703999114986466,3.3958355385275016,0.15275913353699963,44.94741006485505,,24.706,22.17,0.023659305993690368,-0.10021857038776003,0.002706359945872743
2025-01-31,EUPWR,,,9.996587875707844,0.2701780506948066,,,40.18,32.38,0.5923076923076922,-0.07914385266301642,0.1426806670784434
2025-01-31,FENER,,70.40472259155982,2.419576934429347,0.2128784915035498,41.100773969013076,,11.463,9.543,0.9494791666666669,-0.008462008200296566,0.19103007440008388
2025-01-31,FROTO,,68.30642606115065,11.913376491344978,0.13031049616994606,60.47048136802549,,95.112,88.079,0.475472771221386,-0.03878585246866845,0.03796591696091019
2025-01-31,GARAN,,74.34468436538262,14.621789240686482,0.11910777234371243,69.49649477564309,,134.237,120.447,0.1678027556200141,-0.0854905875429278,0.019211769491975665
2025-01-31,GENIL,,79.93137446989572,14.684613635858746,0.12498607231133498,53.92201468230819,,124.478,100.321,0.7107256695781761,-0.05613843410080496,0.17114063855025366
2025-01-31,GESAN,,55.166100682302314,14.176352318331169,0.2766117525528033,23.61644400299843,,56.5,44.54,0.5610367892976589,-0.09292035398230089,0.1506511001347104
2025-01-31,GLRMK,,,,,,,154.4,126.5,0.9068100358422941,-0.01683937823834193,0.2000000000000001
2025-01-31,GRSEL,,97.46937609762597,21.389237427323845,0.11085148495145913,65.28717100998199,,209.508,192.456,0.029204785362421902,-0.07901368921473166,0.0025876044394563895
2025-01-31,GRTHO,,,27.457556498780942,0.17312456808815221,,,186.8,146.1,0.307125307125307,-0.15096359743040694,0.08555783709787818
2025-01-31,GSRAY,,49.05907940248376,0.33573465820006326,0.22293137994692117,39.565617164396244,,1.717,1.476,0.12448132780082993,-0.12288875946418175,0.020325203252032537
2025-01-31,GUBRF,,78.36050850420384,51.105709726089074,0.19158654067887187,36.33510837855927,,294.75,254.25,0.30864197530864196,-0.09499575911789652,0.049164208456243856
2025-01-31,HALKB,,73.57409611692245,2.817837209724731,0.13826482874017326,57.14240101600478,,20.58,16.22,0.9541284403669726,-0.009718172983479071,0.25647348951911225
2025-01-31,HEKTS,,47.75821509108983,1.387490509865057,0.38434640162466954,25.333944932742998,,4.3,3.6,0.014285714285713987,-0.16046511627906976,0.0027777777777777185
2025-01-31,IEYHO,,53.2599088938248,1.791991728421973,0.20597606073815783,48.729295235046,,12.07,8.5,0.05602240896358523,-0.2792046396023199,0.0235294117647058
2025-01-31,IPEKE,,64.3756777613075,9.745487485056172,0.1754363183628474,42.32532008903862,,60.2,51.0,0.4945652173913039,-0.07724252491694361,0.08921568627450975
2025-01-31,ISCTR,,71.72701836291506,1.8581863249305648,0.13316513723165865,66.25753644297258,,14.732,13.353,0.43582306018854317,-0.052810209068693915,0.04500861229686219
2025-01-31,ISMEN,,67.85197785294469,5.762769419720594,0.14640810496990916,57.92351172156925,,43.147,36.596,0.4220729659593955,-0.08774654089507965,0.0755547054322877
2025-01-31,KCAER,,,3.1574857980848052,0.26411424492553787,59.512690412227435,,14.23,11.905,0.021505376344086318,-0.15987350667603656,0.0041999160016800265
2025-01-31,KCHOL,,50.268487608819726,23.29510852846408,0.14359398460487385,66.70361463252458,,180.286,161.274,0.050231432779297945,-0.10015752748410851,0.005921599265845781
2025-01-31,KONTR,,53.08957533244151,14.243208902037482,0.3977661109818332,36.46012634052986,,40.162,35.808,0.0,-0.10841093571037297,0.0
2025-01-31,KOZAA,,60.223020303184754,12.18849486325921,0.17537402680948505,37.99654300538187,,75.65,66.75,0.30898876404494363,-0.08129543952412432,0.04119850187265917
2025-01-31,KOZAL,,52.20664342597059,4.285494473573278,0.18979160644700083,43.14748895987724,,24.72,21.54,0.32704402515723247,-0.08656957928802592,0.0482822655524605
2025-01-31,KRDMD,,65.49216961294871,4.413805698063223,0.16167786439792026,37.53056886080134,,28.98,25.06,0.5714285714285717,-0.05797101449275361,0.08938547486033528
2025-01-31,KTLEV,,,2.2671128965214127,0.4486667121554349,,,5.288,4.496,0.7032828282828278,-0.04444024205748871,0.12388790035587176
2025-01-31,KUYAS,,84.3338235325095,3.2164115104701163,0.14501404465600165,75.85937430920463,,23.2,19.62,0.7150837988826816,-0.043965517241379294,0.1304791029561671
2025-01-31,LMKDC,,,,,,,33.944,30.007,0.19126238252476502,-0.09380155550318174,0.025094144699570102
2025-01-31,MAGEN,,55.94190029505781,4.799892126925982,0.2086909620402601,45.25786099505251,,24.46,19.25,0.7197696737044145,-0.059689288634505344,0.19480519480519481
2025-01-31,MAVI,,38.685145196966246,6.419627266338249,0.18731405422322156,55.18392532645664,,43.389,33.766,0.052582354775018186,-0.21012238124870367,0.014985488361073277
2025-01-31,MGROS,,87.94415017145111,60.661293145085686,0.10514643772483227,70.92747565044579,,585.305,516.272,0.8785653238306327,-0.014322447271080762,0.11747683391700493
2025-01-31,MIATK,,39.533957727905985,12.42797377894611,0.33444493484785015,55.604594610402174,,44.18,37.1,0.00847457627118576,-0.1588954277953826,0.0016172506738543172
2025-01-31,MPARK,,69.41932651752852,44.95879296607501,0.1146907983828444,68.32836857498648,,408.5,353.75,0.6986301369863014,-0.04039167686658507,0.10812720848056537
2025-01-31,OBAMS,,,,,,,63.7,48.42,0.9738219895287954,-0.006279434850863511,0.3073110285006195
2025-01-31,ODAS,,48.735851779002324,1.6328779354389213,0.2890049443254728,21.38030921503685,,6.64,5.62,0.02941176470588261,-0.14909638554216859,0.005338078291814991
2025-01-31,OTKAR,,62.853543715073606,76.90968881517897,0.18678734381342796,54.79110435247803,,487.25,408.5,0.04126984126984127,-0.15495125705489995,0.00795593635250918
2025-01-31,OYAKC,,77.5684950062072,3.3791940831718024,0.13929077012249802,60.819846752988994,,26.78,22.66,0.38834951456310707,-0.09410007468259893,0.07060900264783766
2025-01-31,PASEU,,,5.202514335916053,0.163088223696428,,,36.6,28.2,0.4404761904761903,-0.12841530054644815,0.13120567375886522
2025-01-31,PETKM,,40.19506947541269,3.1683937973699643,0.1811545910445949,43.521129516348346,,19.59,17.46,0.014084507042252394,-0.10719754977029104,0.0017182130584191056
2025-01-31,PGSUS,,62.89218122808809,26.552709157193096,0.11323116911382983,64.99178534721838,,238.0,208.0,0.8833333333333333,-0.014705882352941176,0.12740384615384615
2025-01-31,RALYH,,77.10374833249409,9.181027612745856,0.120492251729039,81.79886158754955,,80.122,51.98,0.8604932129912586,-0.049000274581263596,0.46587148903424397
2025-01-31,REEDR,,,10.555537724882383,0.7790064741610614,,,15.37,13.01,0.22881355932203434,-0.11841249186727382,0.04150653343581867
2025-01-31,SAHOL,,70.73446259423717,11.398781843796067,0.11832563626337604,69.33986828304883,,101.734,91.368,0.47906617788925415,-0.05307959974049965,0.054351632956834
2025-01-31,SASA,,56.054199887478845,1.0177766275398277,0.2780810457759092,36.86570742134207,,4.44,3.65,0.01265822784810155,-0.1756756756756757,0.0027397260273973236
2025-01-31,SISE,,48.46451129149135,5.365137576185883,0.14385675227740669,37.33996239942161,,42.18,37.295,0.0,-0.11581318160265525,0.0
2025-01-31,SKBNK,,50.00776382015271,0.8607968307828914,0.21503792924878626,42.83630721470967,,5.548,3.973,0.019047619047619202,-0.27847873107426097,0.0075509690410269946
2025-01-31,SMRTG,,55.84384860334434,10.757311096892854,0.24370890568402478,27.834524179435828,,45.6,39.24,0.7704402515723269,-0.03201754385964914,0.12487257900101932
2025-01-31,SOKM,,49.61550176786419,7.743642329555204,0.19906535551555796,41.43582087599635,,42.24,37.8,0.2477477477477478,-0.07907196969696978,0.02910052910052914
2025-01-31,TABGD,,,29.066244937306017,0.18284912172836457,,,170.038,147.791,0.5021800692228161,-0.06513249979416376,0.07559323639463836
2025-01-31,TAVHL,,81.5532822217828,28.577318707416932,0.10288863621032199,58.67280046002889,,290.25,266.0,0.4845360824742268,-0.04306632213608958,0.044172932330827065
2025-01-31,TCELL,,79.92690714074813,11.34796332132447,0.1071755663977302,60.4756745450868,,107.253,90.357,0.9188565340909094,-0.012782859220721053,0.1718184534679107
2025-01-31,THYAO,,70.26498095353345,30.345229248315185,0.09699206760887412,58.03544787958618,,313.603,277.58,0.9794575687755043,-0.002359671304164849,0.12710930182289798
2025-01-31,TKFEN,,62.530296776034724,11.057042053904405,0.17344379692399067,41.57981267339758,,69.6,61.75,0.25477707006369443,-0.08405172413793097,0.032388663967611336
2025-01-31,TOASO,,68.97814415101467,35.30277669560585,0.17007239164449406,44.97269080885749,,208.042,181.92,0.9821223489778725,-0.0022447390430779023,0.14102352682497804
2025-01-31,TSKB,,81.29694642272725,1.5499640490581692,0.11388420639663258,71.98970418508557,,13.89,12.23,0.8313253012048186,-0.02015838732901376,0.11283728536385927
2025-01-31,TTKOM,,68.3344625838835,6.094519781635856,0.1205641895476925,56.36475958526066,,51.4,43.14,0.8970944309927359,-0.016536964980544775,0.17176634214186362
2025-01-31,TTRAK,,67.4179790484408,92.77023324964071,0.14397759134125368,53.18459124405939,,700.777,632.58,0.1724122761998317,-0.08053774595912833,0.018587372348161376
2025-01-31,TUPRS,,47.94008257047242,15.393825303721217,0.1153354709202159,63.46415583531217,,142.355,131.579,0.17548255382331054,-0.06241438656878923,0.014371594251362231
2025-01-31,TUREX,,80.85832201852371,1.9366144200321769,0.126576105884456,80.42092114292595,,18.88,14.0,0.266393442622951,-0.18961864406779652,0.0928571428571429
2025-01-31,TURSG,,94.44011984075053,1.1038467089629824,0.12305983377513739,52.146683270763376,,9.24,7.81,0.8111888111888116,-0.029220779220779175,0.1485275288092191
2025-01-31,ULKER,,61.12024773969294,17.736319345918865,0.1589133531575922,51.24355181916178,,115.69,101.16,0.7192016517549898,-0.03526666090414036,0.10330170027678928
2025-01-31,VAKBN,,74.40517019635634,3.507173228905247,0.1277193455537235,54.074575105371586,,28.08,22.84,0.8816793893129775,-0.02207977207977199,0.20227670753064803
2025-01-31,VESTL,,58.91807666312078,12.705196879338473,0.2070936736648488,40.48674534198463,,73.15,59.8,0.11610486891385792,-0.16131237183868768,0.025919732441471645
2025-01-31,YEOTK,,67.09255455471357,12.124503402725734,0.22246795234359146,48.62852348730587,,58.95,50.5,0.4733727810650886,-0.07548770144189997,0.07920792079207921
2025-01-31,YKBNK,,60.88147280077295,4.388903573606406,0.1428679548700002,59.2075366159177,,33.58,29.48,0.30243902439024367,-0.08516974389517569,0.0420624151967435
2025-01-31,ZOREN,,53.25103884173766,0.8504805037492936,0.20845110386012097,42.77557037194318,,4.66,3.99,0.13432835820895503,-0.12446351931330474,0.022556390977443573
