date,ic
2012-08-31,0.33016040895469767
2012-09-30,0.08647586910948507
2012-10-31,0.2757776497695852
2012-11-30,0.11556776556776557
2012-12-31,-0.0045789642430896435
2013-01-31,0.3626914536539706
2013-02-28,0.15984432234432233
2013-03-31,0.03343531468531468
2013-04-30,0.12230456111053127
2013-05-31,0.2900532303517379
2013-06-30,0.2571241258741259
2013-07-31,0.12731447656820796
2013-08-29,
2013-08-30,
2013-08-31,
2013-09-30,0.17161227025535805
2013-10-31,-0.053773653835032506
2013-11-29,
2013-11-30,
2013-12-31,0.006575514038200618
2014-01-31,0.08752739797515922
2014-02-28,-0.335810458198518
2014-03-31,0.41179417597328055
2014-04-30,-0.1458094144661309
2014-05-30,
2014-05-31,
2014-06-30,0.23566373734085977
2014-07-31,0.052416240475942
2014-08-29,
2014-08-31,0.28278388278388283
2014-09-30,0.000647114079949881
2014-10-31,0.028222818317144384
2014-11-28,
2014-11-30,0.13864468864468862
2014-12-31,0.25722009415965474
2015-01-30,0.13700031311971617
2015-02-27,
2015-02-28,
2015-03-31,0.18313328462582198
2015-04-30,-0.002296235218110877
2015-05-31,0.40496508924062186
2015-06-30,0.07897208949955466
2015-07-31,0.14021500887172528
2015-08-31,0.14191460795807084
2015-09-30,0.1771631353720906
2015-10-30,-0.08982360922659431
2015-11-30,0.034213547646383506
2015-12-31,0.0867341613610271
2016-01-31,0.19520086840504236
2016-02-29,0.06807222628118152
2016-03-31,-0.20691166801740768
2016-04-29,0.2255088195386704
2016-05-31,0.10547959503183388
2016-06-30,0.26391817138085805
2016-07-31,-0.11787913578958359
2016-08-31,-0.044736237852906605
2016-09-30,0.10614758375952404
2016-10-31,0.16221688759002198
2016-11-30,0.0025675816720592765
2016-12-30,
2016-12-31,0.010119047619047594
2017-01-31,0.0064085168562780315
2017-02-28,0.1517795637198623
2017-03-31,-0.02912013359774555
2017-04-30,0.07402825444967674
2017-05-31,0.1308963205363556
2017-06-30,0.020574874985685398
2017-07-31,0.14423544906036276
2017-08-31,0.18273084704355455
2017-09-29,
2017-09-30,0.18969780219780222
2017-10-31,0.14943505147729227
2017-11-30,-0.03418007106528287
2017-12-31,0.004237288138680582
2018-01-31,0.07022351318810655
2018-02-28,0.1582188784883212
2018-03-30,
2018-03-31,0.1354555891869325
2018-04-30,0.3059574840346426
2018-05-31,-0.19552095179774295
2018-06-29,
2018-06-30,0.4104477611940299
2018-07-31,0.45647216633132137
2018-08-31,-0.24315895372233406
2018-09-30,0.027329192546583857
2018-10-31,-0.36026156941649906
2018-11-30,0.011737089201877935
2018-12-31,-0.13900067069081148
2019-01-31,0.14585970707845825
2019-02-28,0.39691482226693503
2019-03-31,0.22396784800876862
2019-04-30,0.37052313883299803
2019-05-31,0.01921529175050302
2019-06-30,-0.1138667996439306
2019-07-31,-0.19649728787819898
2019-08-29,
2019-08-30,
2019-08-31,
2019-09-30,0.32645875251509066
2019-10-31,-0.16012743125419185
2019-11-29,
2019-11-30,
2019-12-31,-0.1591549295774648
2020-01-31,0.2906773977196513
2020-02-28,
2020-02-29,
2020-03-31,0.009054325955734417
2020-04-30,-0.30285043594902755
2020-05-31,-0.16875164027644127
2020-06-30,0.1638221414785515
2020-07-30,
2020-07-31,0.015282022784106711
2020-08-31,0.004099975078715341
2020-09-30,0.1182391150556306
2020-10-30,
2020-11-30,0.23866486590777544
2020-12-31,-0.05602906353572457
2021-01-29,
2021-01-31,0.10509725016767273
2021-02-26,0.8660254037844386
2021-02-28,0.19041203744204355
2021-03-31,0.18004971254931032
2021-04-30,-0.14535405901068635
2021-05-31,0.028266451047497063
2021-06-30,-0.05479502209143272
2021-07-30,
2021-08-31,-0.06604787617445847
2021-09-30,0.00964857926883245
2021-10-31,0.297045060202955
2021-11-30,0.1676971762414801
2021-12-31,0.01909547741737255
2022-01-31,0.060480137326564376
2022-02-28,0.0693315266485998
2022-03-31,-0.039638443413498245
2022-04-29,
2022-05-31,-0.0887892425500601
2022-06-30,-0.10253480044840609
2022-07-31,-0.3826106594399276
2022-08-31,-0.06747967479674795
2022-09-30,-0.046179297134336814
2022-10-31,0.22456220546141206
2022-11-30,0.19378326313383615
2022-12-30,
2022-12-31,0.112317429406037
2023-01-31,0.05698086463501064
2023-02-28,-0.0004049812696162763
2023-03-31,0.18890306711466456
2023-04-28,
2023-04-30,0.034666396679153604
2023-05-31,0.18513472912339013
2023-06-30,0.10125170774567249
2023-07-31,0.09287566366218047
2023-08-31,-0.08173025476396263
2023-09-29,
2023-09-30,0.06624713440865428
2023-10-31,0.0205156515770941
2023-11-30,0.36553668944525675
2023-12-31,-0.01639273200158943
2024-01-31,-0.10548712206047033
2024-02-29,0.2863201242639888
2024-03-31,0.0875477738331602
2024-04-30,0.2896723122238587
2024-05-31,0.25877077635177786
2024-06-30,0.11862244897959189
2024-07-31,0.16389648642962343
2024-08-29,
2024-08-30,
2024-08-31,
2024-09-30,-0.1054708668847108
2024-10-31,0.015294965221327518
2024-11-29,
2024-11-30,
2024-12-31,0.15819673698907868
2025-01-31,0.04466295609152751
2025-02-28,0.12208820882088209
2025-03-31,0.011960420531849104
2025-04-30,-0.19379537953795375
2025-05-30,0.08279627962796281
2025-06-30,-0.21244524452445238
