date,ic
2014-08-29,
2014-08-31,0.2796115554244364
2014-09-30,0.010842189645793084
2014-10-31,0.017719094440401414
2014-11-28,
2014-11-30,0.13000726138305874
2014-12-31,0.26259312388502326
2015-01-30,0.1425185007375924
2015-02-27,
2015-02-28,
2015-03-31,0.17364894631348865
2015-04-30,0.0031314985312243184
2015-05-31,0.3873855692163257
2015-06-30,0.08069879916967486
2015-07-31,0.14558454722580258
2015-08-31,0.15595581146525375
2015-09-30,0.17281112447068112
2015-10-30,-0.09668502338698426
2015-11-30,0.018363695395746966
2015-12-31,0.061937976715474
2016-01-31,0.17369119501450742
2016-02-29,0.07895537700194634
2016-03-31,-0.19406291466458508
2016-04-29,0.2301883818091737
2016-05-31,0.10203719025765397
2016-06-30,0.2732499346628259
2016-07-31,-0.1398032703818205
2016-08-31,-0.03156506685425712
2016-09-30,0.09085532766253784
2016-10-31,0.1401475109576462
2016-11-30,0.010203080512496373
2016-12-30,
2016-12-31,0.015309236678823553
2017-01-31,-0.0038755875813146342
2017-02-28,0.17430348821185973
2017-03-31,-0.023542359056309334
2017-04-30,0.07398319073608048
2017-05-31,0.12928535495029864
2017-06-30,0.05174367517499221
2017-07-31,0.15506728544483078
2017-08-31,0.17195181659831413
2017-09-29,
2017-09-30,0.19162069587591934
2017-10-31,0.1478470932263863
2017-11-30,-0.030164952789300772
2017-12-31,-0.005373525934391259
2018-01-31,0.09179854048724705
2018-02-28,0.16639466645424386
2018-03-30,
2018-03-31,0.13843746968489104
2018-04-30,0.33276720589468883
2018-05-31,-0.1886884927640072
2018-06-29,
2018-06-30,0.40923296064227477
2018-07-31,0.4500146056262237
2018-08-31,-0.2529935152323419
2018-09-30,0.025232155822684975
2018-10-31,-0.3440253727740763
2018-11-30,-0.012297171509523776
2018-12-31,-0.12733598923315928
2019-01-31,0.12381713797238571
2019-02-28,0.39902980831199514
2019-03-31,0.23108284644949612
2019-04-30,0.3615694110075407
2019-05-31,-0.0021372338457281365
2019-06-30,-0.1197457254175806
2019-07-31,-0.1763106925640641
2019-08-29,
2019-08-30,
2019-08-31,
2019-09-30,0.33451429964883844
2019-10-31,-0.14998855910754544
2019-11-29,
2019-11-30,
2019-12-31,-0.14907586974574089
2020-01-31,0.28015352292247814
2020-02-28,
2020-02-29,
2020-03-31,0.0018331890150460291
2020-04-30,-0.28776065478706825
2020-05-31,-0.16775569074215996
2020-06-30,0.1431028459867711
2020-07-30,
2020-07-31,0.011014206194918923
2020-08-31,0.04086674255888767
2020-09-30,0.11218573579072906
2020-10-30,
2020-11-30,0.21672386745558342
2020-12-31,-0.040453216315237
2021-01-29,
2021-01-31,0.11620999972194145
2021-02-26,0.5
2021-02-28,0.1876372240308884
2021-03-31,0.1726124842655445
2021-04-30,-0.13557190003752712
2021-05-31,0.014546103688072298
2021-06-30,-0.06109889195718584
2021-07-30,
2021-08-31,-0.07305082932743236
2021-09-30,0.01440294999064993
2021-10-31,0.29154124194569736
2021-11-30,0.16438281730993737
2021-12-31,0.01546789779749508
2022-01-31,0.05596226218805715
2022-02-28,0.07996262091085043
2022-03-31,-0.04796337725008811
2022-04-29,
2022-05-31,-0.09653343195313022
2022-06-30,-0.08852805281446435
2022-07-31,-0.38958284314492514
2022-08-31,-0.055549927551609424
2022-09-30,-0.06747603409825825
2022-10-31,0.2124975783335204
2022-11-30,0.19901744665290938
2022-12-30,
2022-12-31,0.09028882909622125
2023-01-31,0.06540294452887956
2023-02-28,-0.023170542474252626
2023-03-31,0.1651139158035702
2023-04-28,
2023-04-30,0.05268642895651219
2023-05-31,0.16260507066526675
2023-06-30,0.10599269671607753
2023-07-31,0.09214453737800082
2023-08-31,-0.09105731293610714
2023-09-29,
2023-09-30,0.07702970354247102
2023-10-31,0.01785131550933917
2023-11-30,0.359937308027092
2023-12-31,-0.009343542578199988
2024-01-31,-0.11334640151358479
2024-02-29,0.28141110732347224
2024-03-31,0.08261437783737613
2024-04-30,0.29357628718351647
2024-05-31,0.2531014114348992
2024-06-30,0.10909669402653602
2024-07-31,0.16840229064226764
2024-08-29,
2024-08-30,
2024-08-31,
2024-09-30,-0.09462002481611015
2024-10-31,-0.017019260054682815
2024-11-29,
2024-11-30,
2024-12-31,0.15855991091382837
2025-01-31,0.03509227657047131
2025-02-28,0.13393606453238358
2025-03-31,0.025537123732510672
2025-04-30,-0.20212106720369027
2025-05-30,0.09733894193331408
2025-06-30,-0.1979157720809586
