date,ret_gross,ret_net,turnover,cost_bps_applied
2006-08-14,0.009624212833257617,0.009624212833257617,0.0,0.0
2006-08-15,0.004799056478026953,0.004799056478026953,0.0,0.0
2006-08-16,0.0175396778663629,0.0175396778663629,0.0,0.0
2006-08-17,-0.017956101291264216,-0.017956101291264216,0.0,0.0
2006-08-18,-0.015724668935345156,-0.015724668935345156,0.0,0.0
2006-08-21,4.728787736251166e-05,4.728787736251166e-05,0.0,0.0
2006-08-22,0.0012112188027656233,0.0012112188027656233,0.0,0.0
2006-08-23,6.289216380259686e-05,6.289216380259686e-05,0.0,0.0
2006-08-24,-0.006838978939338249,-0.006838978939338249,0.0,0.0
2006-08-25,-0.0008011164295980257,-0.0008011164295980257,0.0,0.0
2006-08-28,0.006677550250729059,0.006677550250729059,0.0,0.0
2006-08-29,0.005308293181163826,0.005308293181163826,0.0,0.0
2006-08-30,0.0,0.0,0.0,0.0
2006-08-31,0.006121215528193158,0.006121215528193158,0.0,0.0
2006-09-01,0.005424469315331715,0.005424469315331715,0.0,0.0
2006-09-01,0.0,-0.0007999999999999999,0.39999999999999997,20.0
2006-09-04,0.018367949554360254,0.018367949554360254,0.0,0.0
2006-09-05,-0.00033727894452195717,-0.00033727894452195717,0.0,0.0
2006-09-06,0.008551909748148512,0.008551909748148512,0.0,0.0
2006-09-07,0.008326888204137574,0.008326888204137574,0.0,0.0
2006-09-08,0.0047409211613954946,0.0047409211613954946,0.0,0.0
2006-09-11,-0.0036651171167567443,-0.0036651171167567443,0.0,0.0
2006-09-12,-0.005632876478143823,-0.005632876478143823,0.0,0.0
2006-09-13,0.01514586129175407,0.01514586129175407,0.0,0.0
2006-09-14,-0.006721952234651208,-0.006721952234651208,0.0,0.0
2006-09-15,0.01993050995366622,0.01993050995366622,0.0,0.0
2006-09-18,0.019261493291432764,0.019261493291432764,0.0,0.0
2006-09-19,0.00506046371352782,0.00506046371352782,0.0,0.0
2006-09-20,-0.005566066205751175,-0.005566066205751175,0.0,0.0
2006-09-21,-0.02036921565966917,-0.02036921565966917,0.0,0.0
2006-09-22,-0.050044363313517415,-0.050044363313517415,0.0,0.0
2006-09-25,-0.011405795653955931,-0.011405795653955931,0.0,0.0
2006-09-26,0.01996226774847265,0.01996226774847265,0.0,0.0
2006-09-27,0.01686710547888103,0.01686710547888103,0.0,0.0
2006-09-28,0.004937947358723671,0.004937947358723671,0.0,0.0
2006-09-29,-0.012289677865238258,-0.012289677865238258,0.0,0.0
2006-09-30,0.0,-0.0020000000000000005,1.0000000000000002,20.0
2006-09-30,0.0,0.0,0.0,0.0
2006-10-02,0.0009642420166432464,0.0009642420166432464,0.0,0.0
2006-10-02,0.0,-0.0020000000000000005,1.0000000000000002,20.0
2006-10-03,0.003475972184278376,0.003475972184278376,0.0,0.0
2006-10-04,-0.013639168983256877,-0.013639168983256877,0.0,0.0
2006-10-05,0.020700123871703235,0.020700123871703235,0.0,0.0
2006-10-06,-0.0042312118202085134,-0.0042312118202085134,0.0,0.0
2006-10-09,0.007914990421950952,0.007914990421950952,0.0,0.0
2006-10-10,0.006348325413845601,0.006348325413845601,0.0,0.0
2006-10-11,-0.0037621730193380114,-0.0037621730193380114,0.0,0.0
2006-10-12,0.01612912270187027,0.01612912270187027,0.0,0.0
2006-10-13,-7.757103514451948e-05,-7.757103514451948e-05,0.0,0.0
2006-10-16,0.0035198668300387204,0.0035198668300387204,0.0,0.0
2006-10-17,-0.016995896841229152,-0.016995896841229152,0.0,0.0
2006-10-18,0.019060427999507492,0.019060427999507492,0.0,0.0
2006-10-19,0.014097665265515126,0.014097665265515126,0.0,0.0
2006-10-20,0.0022091468132954374,0.0022091468132954374,0.0,0.0
2006-10-23,0.0,0.0,0.0,0.0
2006-10-24,0.0,0.0,0.0,0.0
2006-10-25,0.0,0.0,0.0,0.0
2006-10-26,0.009439973407042725,0.009439973407042725,0.0,0.0
2006-10-27,-0.011422259087565091,-0.011422259087565091,0.0,0.0
2006-10-30,-0.0018840180917418237,-0.0018840180917418237,0.0,0.0
2006-10-31,0.01407397824228449,0.01407397824228449,0.0,0.0
2006-11-01,0.004867626751199672,0.004867626751199672,0.0,0.0
2006-11-01,0.0,-0.0007999999999999999,0.39999999999999997,20.0
2006-11-02,-0.022829639824287377,-0.022829639824287377,0.0,0.0
2006-11-03,0.0020772250897719722,0.0020772250897719722,0.0,0.0
2006-11-06,0.007165704601509004,0.007165704601509004,0.0,0.0
2006-11-07,0.01418886675958353,0.01418886675958353,0.0,0.0
2006-11-08,-0.0042486930737091755,-0.0042486930737091755,0.0,0.0
2006-11-09,0.005278479033757433,0.005278479033757433,0.0,0.0
2006-11-10,0.00012855959930198053,0.00012855959930198053,0.0,0.0
2006-11-13,-0.015128973956194103,-0.015128973956194103,0.0,0.0
2006-11-14,0.01292791147069725,0.01292791147069725,0.0,0.0
2006-11-15,0.004571952953205149,0.004571952953205149,0.0,0.0
2006-11-16,-0.0075610086978916136,-0.0075610086978916136,0.0,0.0
2006-11-17,-0.0143563264189451,-0.0143563264189451,0.0,0.0
2006-11-20,-0.0026890213265846393,-0.0026890213265846393,0.0,0.0
2006-11-21,-0.0028166385360501645,-0.0028166385360501645,0.0,0.0
2006-11-22,-0.017513517660080857,-0.017513517660080857,0.0,0.0
2006-11-23,0.004131119165186025,0.004131119165186025,0.0,0.0
2006-11-24,-0.014146817988868677,-0.014146817988868677,0.0,0.0
2006-11-27,0.01776686329530166,0.01776686329530166,0.0,0.0
2006-11-28,-0.016807670163247135,-0.016807670163247135,0.0,0.0
2006-11-29,0.009440092932163469,0.009440092932163469,0.0,0.0
2006-11-30,0.00976804645884003,0.00976804645884003,0.0,0.0
2006-12-01,-0.0005744045382517492,-0.0005744045382517492,0.0,0.0
2006-12-01,0.0,-0.0007999999999999999,0.39999999999999997,20.0
2006-12-04,-0.009209722923876375,-0.009209722923876375,0.0,0.0
2006-12-05,0.00785111439009365,0.00785111439009365,0.0,0.0
2006-12-06,0.009159166380993566,0.009159166380993566,0.0,0.0
2006-12-07,0.013349651490112748,0.013349651490112748,0.0,0.0
2006-12-08,-0.003345615216806508,-0.003345615216806508,0.0,0.0
2006-12-11,-0.0044479784085075256,-0.0044479784085075256,0.0,0.0
2006-12-12,-0.0017001978766858937,-0.0017001978766858937,0.0,0.0
2006-12-13,-0.0046030354059726445,-0.0046030354059726445,0.0,0.0
2006-12-14,0.02536830796117069,0.02536830796117069,0.0,0.0
2006-12-15,-0.0005789293847017871,-0.0005789293847017871,0.0,0.0
2006-12-18,-0.01381557079282141,-0.01381557079282141,0.0,0.0
2006-12-19,-0.018013539764432585,-0.018013539764432585,0.0,0.0
2006-12-20,0.002880939587125253,0.002880939587125253,0.0,0.0
2006-12-21,-0.005637988605055022,-0.005637988605055022,0.0,0.0
2006-12-22,0.005409315378991054,0.005409315378991054,0.0,0.0
2006-12-25,-0.010184493672332696,-0.010184493672332696,0.0,0.0
2006-12-26,-0.0014498444171447858,-0.0014498444171447858,0.0,0.0
2006-12-27,0.00200619624325421,0.00200619624325421,0.0,0.0
2006-12-28,0.012725239587141779,0.012725239587141779,0.0,0.0
2006-12-29,0.004449661410418882,0.004449661410418882,0.0,0.0
2006-12-31,0.0,0.0,0.0,0.0
2006-12-31,0.0,-0.0016,0.8,20.0
2007-01-01,0.0,0.0,0.0,0.0
2007-01-01,0.0,-0.0020000000000000005,1.0000000000000002,20.0
2007-01-02,0.0,0.0,0.0,0.0
2007-01-03,0.0,0.0,0.0,0.0
2007-01-04,0.010256052098019445,0.010256052098019445,0.0,0.0
2007-01-05,-0.02068734301488772,-0.02068734301488772,0.0,0.0
2007-01-08,-0.012300834330496547,-0.012300834330496547,0.0,0.0
2007-01-09,-0.031360525216638506,-0.031360525216638506,0.0,0.0
2007-01-10,-0.010766968106795161,-0.010766968106795161,0.0,0.0
2007-01-11,0.02056155582654875,0.02056155582654875,0.0,0.0
2007-01-12,0.019581702022952452,0.019581702022952452,0.0,0.0
2007-01-15,0.033833755945034655,0.033833755945034655,0.0,0.0
2007-01-16,0.003538662315451158,0.003538662315451158,0.0,0.0
2007-01-17,-0.0012831329904678945,-0.0012831329904678945,0.0,0.0
2007-01-18,0.03739007397091587,0.03739007397091587,0.0,0.0
2007-01-19,-0.008590131145249235,-0.008590131145249235,0.0,0.0
2007-01-22,0.02087947058070321,0.02087947058070321,0.0,0.0
2007-01-23,-0.004510136382967567,-0.004510136382967567,0.0,0.0
2007-01-24,0.009552550839162711,0.009552550839162711,0.0,0.0
2007-01-25,0.0028181085358759297,0.0028181085358759297,0.0,0.0
2007-01-26,0.002088771617047269,0.002088771617047269,0.0,0.0
2007-01-29,-0.0158152882045298,-0.0158152882045298,0.0,0.0
2007-01-30,0.009709052667669183,0.009709052667669183,0.0,0.0
2007-01-31,0.004989407263500702,0.004989407263500702,0.0,0.0
2007-02-01,0.011649178671015902,0.011649178671015902,0.0,0.0
2007-02-01,0.0,-0.0004,0.2,20.0
2007-02-02,0.0010808889822992664,0.0010808889822992664,0.0,0.0
2007-02-05,-0.0028882180580910633,-0.0028882180580910633,0.0,0.0
2007-02-06,0.002236395434839267,0.002236395434839267,0.0,0.0
2007-02-07,0.004189825339569742,0.004189825339569742,0.0,0.0
2007-02-08,-0.009125013245627377,-0.009125013245627377,0.0,0.0
2007-02-09,0.02067478947683191,0.02067478947683191,0.0,0.0
2007-02-12,-0.00020282924106318555,-0.00020282924106318555,0.0,0.0
2007-02-13,0.006670009623259499,0.006670009623259499,0.0,0.0
2007-02-14,0.0007407335850748366,0.0007407335850748366,0.0,0.0
2007-02-15,0.004054450719821013,0.004054450719821013,0.0,0.0
2007-02-16,-0.0054462694108809665,-0.0054462694108809665,0.0,0.0
2007-02-19,0.008600501116883374,0.008600501116883374,0.0,0.0
2007-02-20,-0.0036097209612845358,-0.0036097209612845358,0.0,0.0
2007-02-21,-0.019459130609965902,-0.019459130609965902,0.0,0.0
2007-02-22,0.014619047137715491,0.014619047137715491,0.0,0.0
2007-02-23,0.008436573833641926,0.008436573833641926,0.0,0.0
2007-02-26,0.006505915245937023,0.006505915245937023,0.0,0.0
2007-02-27,-0.046918075703809514,-0.046918075703809514,0.0,0.0
2007-02-28,-0.011214896271340404,-0.011214896271340404,0.0,0.0
2007-03-01,-0.04389230608924756,-0.04389230608924756,0.0,0.0
2007-03-01,0.0,-0.0004,0.2,20.0
2007-03-02,0.007444469155284284,0.007444469155284284,0.0,0.0
2007-03-05,-0.02082560015600452,-0.02082560015600452,0.0,0.0
2007-03-06,0.023761879597538463,0.023761879597538463,0.0,0.0
2007-03-07,0.007540024651812571,0.007540024651812571,0.0,0.0
2007-03-08,0.010970771785707469,0.010970771785707469,0.0,0.0
2007-03-09,0.005110355586483196,0.005110355586483196,0.0,0.0
2007-03-12,0.0019594027862928185,0.0019594027862928185,0.0,0.0
2007-03-13,0.002452021141045569,0.002452021141045569,0.0,0.0
2007-03-14,-0.01994926014793521,-0.01994926014793521,0.0,0.0
2007-03-15,0.005265769018973233,0.005265769018973233,0.0,0.0
2007-03-16,0.008199492368474504,0.008199492368474504,0.0,0.0
2007-03-19,-0.0005345941571922807,-0.0005345941571922807,0.0,0.0
2007-03-20,0.00565147053062135,0.00565147053062135,0.0,0.0
2007-03-21,0.004279797197066049,0.004279797197066049,0.0,0.0
2007-03-22,0.00665057232910119,0.00665057232910119,0.0,0.0
2007-03-23,0.003448495909868099,0.003448495909868099,0.0,0.0
2007-03-26,-0.003353596992632757,-0.003353596992632757,0.0,0.0
2007-03-27,0.005266073601404886,0.005266073601404886,0.0,0.0
2007-03-28,0.012574116684719062,0.012574116684719062,0.0,0.0
2007-03-29,0.009711183269800416,0.009711183269800416,0.0,0.0
2007-03-30,0.011777366309239102,0.011777366309239102,0.0,0.0
2007-03-31,0.0,0.0,0.0,0.0
2007-03-31,0.0,-0.0016,0.8,20.0
2007-04-02,-0.0009425238298477745,-0.0009425238298477745,0.0,0.0
2007-04-02,0.0,-0.0020000000000000005,1.0000000000000002,20.0
2007-04-03,0.007507616934494998,0.007507616934494998,0.0,0.0
2007-04-04,0.007742779720237248,0.007742779720237248,0.0,0.0
2007-04-05,0.003526654183811917,0.003526654183811917,0.0,0.0
2007-04-06,0.0011295227908688194,0.0011295227908688194,0.0,0.0
2007-04-09,0.007828955492533795,0.007828955492533795,0.0,0.0
2007-04-10,-0.007152654886426025,-0.007152654886426025,0.0,0.0
2007-04-11,0.004333017715347942,0.004333017715347942,0.0,0.0
2007-04-12,-0.015889140510476574,-0.015889140510476574,0.0,0.0
2007-04-13,0.008749226165387048,0.008749226165387048,0.0,0.0
2007-04-16,0.008260737333413083,0.008260737333413083,0.0,0.0
2007-04-17,-0.004038068114090254,-0.004038068114090254,0.0,0.0
2007-04-18,-0.008917658369936864,-0.008917658369936864,0.0,0.0
2007-04-19,0.008521459477501814,0.008521459477501814,0.0,0.0
2007-04-20,0.016953517926491513,0.016953517926491513,0.0,0.0
2007-04-23,0.0,0.0,0.0,0.0
2007-04-24,-0.004549900236787308,-0.004549900236787308,0.0,0.0
2007-04-25,0.007884495334715115,0.007884495334715115,0.0,0.0
2007-04-26,-0.0057698831735987655,-0.0057698831735987655,0.0,0.0
2007-04-27,-0.011785177924341472,-0.011785177924341472,0.0,0.0
2007-04-30,-0.051622662182462586,-0.051622662182462586,0.0,0.0
2007-05-01,-0.01005423936572061,-0.01005423936572061,0.0,0.0
2007-05-01,0.0,-0.0006,0.3,20.0
2007-05-02,0.013624199439835671,0.013624199439835671,0.0,0.0
2007-05-03,0.015448371003340622,0.015448371003340622,0.0,0.0
2007-05-04,0.011315658136830609,0.011315658136830609,0.0,0.0
2007-05-07,0.00018406811279095812,0.00018406811279095812,0.0,0.0
2007-05-08,0.0016082008999098172,0.0016082008999098172,0.0,0.0
2007-05-09,-0.0024710057929186683,-0.0024710057929186683,0.0,0.0
2007-05-10,0.0038070068776089867,0.0038070068776089867,0.0,0.0
2007-05-11,-0.005568201906854897,-0.005568201906854897,0.0,0.0
2007-05-14,0.004642618395181121,0.004642618395181121,0.0,0.0
2007-05-15,-0.0037567583848977398,-0.0037567583848977398,0.0,0.0
2007-05-16,0.006565124396524404,0.006565124396524404,0.0,0.0
2007-05-17,0.0025127268993794583,0.0025127268993794583,0.0,0.0
2007-05-18,0.0030356196767383444,0.0030356196767383444,0.0,0.0
2007-05-21,-0.005393169594238457,-0.005393169594238457,0.0,0.0
2007-05-22,-0.0014784253525019003,-0.0014784253525019003,0.0,0.0
2007-05-23,-0.0015539200964455263,-0.0015539200964455263,0.0,0.0
2007-05-24,-0.003318404296349842,-0.003318404296349842,0.0,0.0
2007-05-25,0.001121745885952974,0.001121745885952974,0.0,0.0
2007-05-28,0.010942562097114984,0.010942562097114984,0.0,0.0
2007-05-29,0.0004353852211478771,0.0004353852211478771,0.0,0.0
2007-05-30,-0.01283975820778116,-0.01283975820778116,0.0,0.0
2007-05-31,0.014060883031323912,0.014060883031323912,0.0,0.0
2007-06-01,-0.008825223366101165,-0.008825223366101165,0.0,0.0
2007-06-01,0.0,-0.0006,0.3,20.0
2007-06-04,-0.011912553121559134,-0.011912553121559134,0.0,0.0
2007-06-05,0.030901582826369248,0.030901582826369248,0.0,0.0
2007-06-06,-0.006230466322084627,-0.006230466322084627,0.0,0.0
2007-06-07,-0.02993077760373449,-0.02993077760373449,0.0,0.0
2007-06-08,0.015158222376995602,0.015158222376995602,0.0,0.0
2007-06-11,0.0022178042984290153,0.0022178042984290153,0.0,0.0
2007-06-12,-0.01028949789477478,-0.01028949789477478,0.0,0.0
2007-06-13,0.005408518513669925,0.005408518513669925,0.0,0.0
2007-06-14,0.0004373276650851963,0.0004373276650851963,0.0,0.0
2007-06-15,0.010762549107416596,0.010762549107416596,0.0,0.0
2007-06-18,-0.0010140496108363766,-0.0010140496108363766,0.0,0.0
2007-06-19,-0.0016250029000526081,-0.0016250029000526081,0.0,0.0
2007-06-20,0.0026444985461967826,0.0026444985461967826,0.0,0.0
2007-06-21,-0.010076669300655362,-0.010076669300655362,0.0,0.0
2007-06-22,-0.0018836502129521483,-0.0018836502129521483,0.0,0.0
2007-06-25,-0.0024075802217948476,-0.0024075802217948476,0.0,0.0
2007-06-26,0.015200930827265449,0.015200930827265449,0.0,0.0
2007-06-27,-0.002723244715767559,-0.002723244715767559,0.0,0.0
2007-06-28,0.006664310582454014,0.006664310582454014,0.0,0.0
2007-06-29,0.01352244082515487,0.01352244082515487,0.0,0.0
2007-06-30,0.0,0.0,0.0,0.0
2007-06-30,0.0,-0.0018000000000000004,0.9000000000000001,20.0
2007-07-02,-0.006296727460871843,-0.006296727460871843,0.0,0.0
2007-07-02,0.0,-0.0020000000000000005,1.0000000000000002,20.0
2007-07-03,0.00766857585631351,0.00766857585631351,0.0,0.0
2007-07-04,0.0013208154380015655,0.0013208154380015655,0.0,0.0
2007-07-05,-0.0037129033691778454,-0.0037129033691778454,0.0,0.0
2007-07-06,0.01325583107431514,0.01325583107431514,0.0,0.0
2007-07-09,0.026245326452774644,0.026245326452774644,0.0,0.0
2007-07-10,-0.010685390416036512,-0.010685390416036512,0.0,0.0
2007-07-11,-0.0009702121961487229,-0.0009702121961487229,0.0,0.0
2007-07-12,0.03062811352216557,0.03062811352216557,0.0,0.0
2007-07-13,-0.0017121896856253996,-0.0017121896856253996,0.0,0.0
2007-07-16,0.008429031706216106,0.008429031706216106,0.0,0.0
2007-07-17,0.003599226830606783,0.003599226830606783,0.0,0.0
2007-07-18,-0.01493998254003013,-0.01493998254003013,0.0,0.0
2007-07-19,0.01937226766441159,0.01937226766441159,0.0,0.0
2007-07-20,-0.020954686270482803,-0.020954686270482803,0.0,0.0
2007-07-23,0.02674128774010709,0.02674128774010709,0.0,0.0
2007-07-24,0.0015796798206245692,0.0015796798206245692,0.0,0.0
2007-07-25,0.01597128330390012,0.01597128330390012,0.0,0.0
2007-07-26,-0.025919419356918397,-0.025919419356918397,0.0,0.0
2007-07-27,-0.011722026788366303,-0.011722026788366303,0.0,0.0
2007-07-30,-0.007784932493719133,-0.007784932493719133,0.0,0.0
2007-07-31,0.024178156708442144,0.024178156708442144,0.0,0.0
2007-08-01,-0.021633371450131104,-0.021633371450131104,0.0,0.0
2007-08-01,0.0,-0.0004,0.2,20.0
2007-08-02,0.006028909037598452,0.006028909037598452,0.0,0.0
2007-08-03,-0.0038312804970597747,-0.0038312804970597747,0.0,0.0
2007-08-06,0.0020166047938348646,0.0020166047938348646,0.0,0.0
2007-08-07,0.006163804424888453,0.006163804424888453,0.0,0.0
2007-08-08,0.017038648363777133,0.017038648363777133,0.0,0.0
2007-08-09,-0.025271798402541002,-0.025271798402541002,0.0,0.0
2007-08-10,-0.0029255012861730493,-0.0029255012861730493,0.0,0.0
2007-08-13,0.005918672263597657,0.005918672263597657,0.0,0.0
2007-08-14,-0.010267782563203477,-0.010267782563203477,0.0,0.0
2007-08-15,-0.029046685946078676,-0.029046685946078676,0.0,0.0
2007-08-16,-0.042417553017626355,-0.042417553017626355,0.0,0.0
2007-08-17,0.015388846507522593,0.015388846507522593,0.0,0.0
2007-08-20,-0.005725416827944442,-0.005725416827944442,0.0,0.0
2007-08-21,-0.010628150759801235,-0.010628150759801235,0.0,0.0
2007-08-22,0.014267632404316522,0.014267632404316522,0.0,0.0
2007-08-23,0.0011731384131605238,0.0011731384131605238,0.0,0.0
2007-08-24,0.005398068285108015,0.005398068285108015,0.0,0.0
2007-08-27,0.008172892914319997,0.008172892914319997,0.0,0.0
2007-08-28,0.0009076451799960861,0.0009076451799960861,0.0,0.0
2007-08-29,0.003939768815765687,0.003939768815765687,0.0,0.0
2007-08-30,0.0,0.0,0.0,0.0
2007-08-31,0.02607502182912862,0.02607502182912862,0.0,0.0
2007-09-03,-0.008649064720938538,-0.008649064720938538,0.0,0.0
2007-09-03,0.0,-0.0004,0.2,20.0
2007-09-04,0.0033131806550145025,0.0033131806550145025,0.0,0.0
2007-09-05,-0.01129575993507198,-0.01129575993507198,0.0,0.0
2007-09-06,0.004025588663129565,0.004025588663129565,0.0,0.0
2007-09-07,-0.004190063220434803,-0.004190063220434803,0.0,0.0
2007-09-10,-0.004902965094591861,-0.004902965094591861,0.0,0.0
2007-09-11,0.013367034123261057,0.013367034123261057,0.0,0.0
2007-09-12,-0.0030853005047349336,-0.0030853005047349336,0.0,0.0
2007-09-13,0.012160905967594483,0.012160905967594483,0.0,0.0
2007-09-14,0.0020050838542337805,0.0020050838542337805,0.0,0.0
2007-09-17,0.0006132549369581406,0.0006132549369581406,0.0,0.0
2007-09-18,0.00105161974658321,0.00105161974658321,0.0,0.0
2007-09-19,0.04288646706194732,0.04288646706194732,0.0,0.0
2007-09-20,-0.00799240509732647,-0.00799240509732647,0.0,0.0
2007-09-21,0.009701849114580587,0.009701849114580587,0.0,0.0
2007-09-24,0.0065264333213378885,0.0065264333213378885,0.0,0.0
2007-09-25,-0.008019803645589917,-0.008019803645589917,0.0,0.0
2007-09-26,0.015605002668404578,0.015605002668404578,0.0,0.0
2007-09-27,8.484162516038136e-05,8.484162516038136e-05,0.0,0.0
2007-09-28,-0.006160650468851836,-0.006160650468851836,0.0,0.0
2007-09-30,0.0,0.0,0.0,0.0
2007-09-30,0.0,-0.0018000000000000004,0.9000000000000001,20.0
2007-10-01,0.004663212435233155,0.004663212435233155,0.0,0.0
2007-10-01,0.0,-0.0020000000000000005,1.0000000000000002,20.0
2007-10-02,0.003265173044761105,0.003265173044761105,0.0,0.0
2007-10-03,-0.007610630289348054,-0.007610630289348054,0.0,0.0
2007-10-04,-0.0006111751742116868,-0.0006111751742116868,0.0,0.0
2007-10-05,0.014109077528107052,0.014109077528107052,0.0,0.0
2007-10-08,-0.006805000227987634,-0.006805000227987634,0.0,0.0
2007-10-09,0.02391933798856223,0.02391933798856223,0.0,0.0
2007-10-10,-0.010401541218213628,-0.010401541218213628,0.0,0.0
2007-10-11,0.0043745516610184335,0.0043745516610184335,0.0,0.0
2007-10-12,0.0,0.0,0.0,0.0
2007-10-15,-0.0009995086759611365,-0.0009995086759611365,0.0,0.0
2007-10-16,-0.01490795289339345,-0.01490795289339345,0.0,0.0
2007-10-17,0.013586706026534955,0.013586706026534955,0.0,0.0
2007-10-18,-0.01659560744276526,-0.01659560744276526,0.0,0.0
2007-10-19,-0.005310027166561205,-0.005310027166561205,0.0,0.0
2007-10-22,-0.022618844124819893,-0.022618844124819893,0.0,0.0
2007-10-23,0.017249246933044752,0.017249246933044752,0.0,0.0
2007-10-24,-0.007965528562734048,-0.007965528562734048,0.0,0.0
2007-10-25,0.004187449504627518,0.004187449504627518,0.0,0.0
2007-10-26,0.0042471138494776135,0.0042471138494776135,0.0,0.0
2007-10-29,0.0,0.0,0.0,0.0
2007-10-30,0.00014791850916505726,0.00014791850916505726,0.0,0.0
2007-10-31,0.012188501758430694,0.012188501758430694,0.0,0.0
2007-11-01,-0.005555790456537757,-0.005555790456537757,0.0,0.0
2007-11-01,0.0,-0.0006,0.3,20.0
2007-11-02,-0.005135680908381713,-0.005135680908381713,0.0,0.0
2007-11-05,-0.007789002777910293,-0.007789002777910293,0.0,0.0
2007-11-06,0.0093799695472944,0.0093799695472944,0.0,0.0
2007-11-07,-0.0029668117651874054,-0.0029668117651874054,0.0,0.0
2007-11-08,-0.005213370513232163,-0.005213370513232163,0.0,0.0
2007-11-09,-0.010450682010128165,-0.010450682010128165,0.0,0.0
2007-11-12,-0.0004873230423837697,-0.0004873230423837697,0.0,0.0
2007-11-13,0.010903826155468088,0.010903826155468088,0.0,0.0
2007-11-14,0.0021841163548172336,0.0021841163548172336,0.0,0.0
2007-11-15,-0.004064005915053338,-0.004064005915053338,0.0,0.0
2007-11-16,-0.0026031223212946153,-0.0026031223212946153,0.0,0.0
2007-11-19,-0.009465329509124355,-0.009465329509124355,0.0,0.0
2007-11-20,0.002104239491425497,0.002104239491425497,0.0,0.0
2007-11-21,-0.014252729085609017,-0.014252729085609017,0.0,0.0
2007-11-22,-0.004388961860102491,-0.004388961860102491,0.0,0.0
2007-11-23,0.000736671874465555,0.000736671874465555,0.0,0.0
2007-11-26,-0.0027870960954654253,-0.0027870960954654253,0.0,0.0
2007-11-27,-0.015330248047833128,-0.015330248047833128,0.0,0.0
2007-11-28,0.009340436939305665,0.009340436939305665,0.0,0.0
2007-11-29,0.0051877202589414645,0.0051877202589414645,0.0,0.0
2007-11-30,0.012181262036447937,0.012181262036447937,0.0,0.0
2007-12-03,0.003728587960156282,0.003728587960156282,0.0,0.0
2007-12-03,0.0,-0.0006,0.3,20.0
2007-12-04,-0.007080821858113707,-0.007080821858113707,0.0,0.0
2007-12-05,0.02119834567811612,0.02119834567811612,0.0,0.0
2007-12-06,0.0020174431806725176,0.0020174431806725176,0.0,0.0
2007-12-07,0.004451258999392993,0.004451258999392993,0.0,0.0
2007-12-10,-0.0015397873874966946,-0.0015397873874966946,0.0,0.0
2007-12-11,-0.0011937395486775635,-0.0011937395486775635,0.0,0.0
2007-12-12,-0.004449673276374011,-0.004449673276374011,0.0,0.0
2007-12-13,-0.022706446864627507,-0.022706446864627507,0.0,0.0
2007-12-14,-0.0031562873946016983,-0.0031562873946016983,0.0,0.0
2007-12-17,-0.017175248298150522,-0.017175248298150522,0.0,0.0
2007-12-18,0.0025036839447573293,0.0025036839447573293,0.0,0.0
2007-12-19,-0.00043448498576054064,-0.00043448498576054064,0.0,0.0
2007-12-20,0.0,0.0,0.0,0.0
2007-12-21,0.0,0.0,0.0,0.0
2007-12-24,0.022088672460420615,0.022088672460420615,0.0,0.0
2007-12-25,0.0008213179548544725,0.0008213179548544725,0.0,0.0
2007-12-26,-0.003381002020305823,-0.003381002020305823,0.0,0.0
2007-12-27,0.00035046729150400857,0.00035046729150400857,0.0,0.0
2007-12-28,0.015453839747251497,0.015453839747251497,0.0,0.0
2007-12-31,0.0023015661564365743,0.0023015661564365743,0.0,0.0
2008-01-01,0.0,0.0,0.0,0.0
2008-01-01,0.0,-0.0004,0.2,20.0
2008-01-02,-0.008689685189901953,-0.008689685189901953,0.0,0.0
2008-01-03,-0.015278722032618385,-0.015278722032618385,0.0,0.0
2008-01-04,0.0016675055930056915,0.0016675055930056915,0.0,0.0
2008-01-07,-0.008106458533266716,-0.008106458533266716,0.0,0.0
2008-01-08,0.005204676542217833,0.005204676542217833,0.0,0.0
2008-01-09,-6.314360368532296e-05,-6.314360368532296e-05,0.0,0.0
2008-01-10,0.0013875375068937426,0.0013875375068937426,0.0,0.0
2008-01-11,0.002822344183919235,0.002822344183919235,0.0,0.0
2008-01-14,-0.007357280627715768,-0.007357280627715768,0.0,0.0
2008-01-15,-0.015483614576601981,-0.015483614576601981,0.0,0.0
2008-01-16,-0.014277240065069662,-0.014277240065069662,0.0,0.0
2008-01-17,-0.017595183380846525,-0.017595183380846525,0.0,0.0
2008-01-18,-0.0074604581660150165,-0.0074604581660150165,0.0,0.0
2008-01-21,-0.0481541018624609,-0.0481541018624609,0.0,0.0
2008-01-22,-0.029094820310753867,-0.029094820310753867,0.0,0.0
2008-01-23,-0.04241344767189486,-0.04241344767189486,0.0,0.0
2008-01-24,0.04298108349157181,0.04298108349157181,0.0,0.0
2008-01-25,0.009738529459959046,0.009738529459959046,0.0,0.0
2008-01-28,-0.03179808848119575,-0.03179808848119575,0.0,0.0
2008-01-29,0.021655950999089423,0.021655950999089423,0.0,0.0
2008-01-30,-0.0033000530858228517,-0.0033000530858228517,0.0,0.0
2008-01-31,-0.022910824533555807,-0.022910824533555807,0.0,0.0
2008-02-01,0.02157580836386004,0.02157580836386004,0.0,0.0
2008-02-01,0.0,-0.0006,0.3,20.0
2008-02-04,0.015437964919901794,0.015437964919901794,0.0,0.0
2008-02-05,-0.01795378549695922,-0.01795378549695922,0.0,0.0
