date,ticker,weight
2011-07-31,TTRAK,0.2
2011-08-01,FROTO,0.2
2011-08-01,HEKTS,0.2
2011-08-01,OYAKC,0.2
2011-08-01,TTKOM,0.2
2011-08-01,TTRAK,0.2
2011-08-30,EKGYO,0.2
2011-08-30,IPEKE,0.2
2011-08-30,KOZAA,0.2
2011-08-30,KRDMD,0.2
2011-08-30,VESTL,0.2
2011-09-01,BRYAT,0.2
2011-09-01,FROTO,0.2
2011-09-01,HEKTS,0.2
2011-09-01,TTKOM,0.2
2011-09-01,TTRAK,0.2
2011-10-02,BRYAT,0.2
2011-10-02,FROTO,0.2
2011-10-02,HEKTS,0.2
2011-10-02,OYAKC,0.2
2011-10-02,TTRAK,0.2
2011-11-01,BRYAT,0.2
2011-11-01,EREGL,0.2
2011-11-01,FROTO,0.2
2011-11-01,OYAKC,0.2
2011-11-01,TTRAK,0.2
2011-12-01,EREGL,0.2
2011-12-01,FROTO,0.2
2011-12-01,OYAKC,0.2
2011-12-01,TTRAK,0.2
2011-12-01,TUPRS,0.2
2011-12-31,FENER,0.5
2011-12-31,GSRAY,0.5
2012-01-01,BRYAT,0.2
2012-01-01,FROTO,0.2
2012-01-01,OYAKC,0.2
2012-01-01,TTKOM,0.2
2012-01-01,TTRAK,0.2
2012-02-01,BRYAT,0.2
2012-02-01,EREGL,0.2
2012-02-01,OYAKC,0.2
2012-02-01,TTRAK,0.2
2012-02-01,TUPRS,0.2
2012-03-01,BRYAT,0.2
2012-03-01,EREGL,0.2
2012-03-01,FROTO,0.2
2012-03-01,OYAKC,0.2
2012-03-01,TTRAK,0.2
2012-03-31,FENER,0.5
2012-03-31,GSRAY,0.5
2012-04-01,BRYAT,0.2
2012-04-01,EGEEN,0.2
2012-04-01,FROTO,0.2
2012-04-01,HEKTS,0.2
2012-04-01,TTRAK,0.2
2012-05-01,BRYAT,0.2
2012-05-01,DOAS,0.2
2012-05-01,FROTO,0.2
2012-05-01,HEKTS,0.2
2012-05-01,TTRAK,0.2
2012-06-01,BRYAT,0.2
2012-06-01,FROTO,0.2
2012-06-01,TTRAK,0.2
2012-06-01,TUPRS,0.2
2012-06-01,ULKER,0.2
2012-06-30,FENER,0.5
2012-06-30,GSRAY,0.5
2012-07-01,AKSA,0.2
2012-07-01,BRYAT,0.2
2012-07-01,EGEEN,0.2
2012-07-01,FROTO,0.2
2012-07-01,TTRAK,0.2
2012-08-01,AKSA,0.2
2012-08-01,BRYAT,0.2
2012-08-01,DOAS,0.2
2012-08-01,FROTO,0.2
2012-08-01,TTRAK,0.2
2012-09-02,BRYAT,0.2
2012-09-02,DOAS,0.2
2012-09-02,FROTO,0.2
2012-09-02,HEKTS,0.2
2012-09-02,TTRAK,0.2
2012-09-30,BRYAT,0.2
2012-09-30,DOAS,0.2
2012-09-30,FROTO,0.2
2012-09-30,HEKTS,0.2
2012-09-30,TTRAK,0.2
2012-10-01,AKSA,0.2
2012-10-01,BRYAT,0.2
2012-10-01,FROTO,0.2
2012-10-01,TTRAK,0.2
2012-10-01,TUPRS,0.2
2012-11-01,BRYAT,0.2
2012-11-01,DOAS,0.2
2012-11-01,FROTO,0.2
2012-11-01,TTRAK,0.2
2012-11-01,TUPRS,0.2
2012-12-02,DOAS,0.2
2012-12-02,FROTO,0.2
2012-12-02,OYAKC,0.2
2012-12-02,TTRAK,0.2
2012-12-02,TUPRS,0.2
2013-01-01,BRYAT,0.2
2013-01-01,DOAS,0.2
2013-01-01,FROTO,0.2
2013-01-01,TTRAK,0.2
2013-01-01,TUPRS,0.2
2013-02-01,BRYAT,0.2
2013-02-01,CIMSA,0.2
2013-02-01,DOAS,0.2
2013-02-01,OYAKC,0.2
2013-02-01,TTRAK,0.2
2013-03-01,BRYAT,0.2
2013-03-01,DOAS,0.2
2013-03-01,FROTO,0.2
2013-03-01,HEKTS,0.2
2013-03-01,TTRAK,0.2
2013-04-01,AKSA,0.2
2013-04-01,BRYAT,0.2
2013-04-01,DOAS,0.2
2013-04-01,FROTO,0.2
2013-04-01,TTRAK,0.2
2013-05-01,AKSA,0.2
2013-05-01,BRYAT,0.2
2013-05-01,DOAS,0.2
2013-05-01,OYAKC,0.2
2013-05-01,TTRAK,0.2
2013-06-02,AKSA,0.2
2013-06-02,BRYAT,0.2
2013-06-02,DOAS,0.2
2013-06-02,FROTO,0.2
2013-06-02,TOASO,0.2
2013-06-30,AKSA,0.2
2013-06-30,BRYAT,0.2
2013-06-30,DOAS,0.2
2013-06-30,FROTO,0.2
2013-06-30,TOASO,0.2
2013-07-01,AKSA,0.2
2013-07-01,BRYAT,0.2
2013-07-01,DOAS,0.2
2013-07-01,FROTO,0.2
2013-07-01,HEKTS,0.2
2013-08-01,AKSA,0.2
2013-08-01,BRYAT,0.2
2013-08-01,DOAS,0.2
2013-08-01,FROTO,0.2
2013-08-01,HEKTS,0.2
2013-08-30,BERA,0.2
2013-08-30,IPEKE,0.2
2013-08-30,KOZAA,0.2
2013-08-30,KUYAS,0.2
2013-08-30,PGSUS,0.2
2013-08-31,AKSA,0.2
2013-08-31,BRYAT,0.2
2013-08-31,CIMSA,0.2
2013-08-31,DOAS,0.2
2013-08-31,FROTO,0.2
2013-09-01,FENER,0.5
2013-09-01,GSRAY,0.5
2013-10-01,AKSA,0.2
2013-10-01,BRYAT,0.2
2013-10-01,CIMSA,0.2
2013-10-01,DOAS,0.2
2013-10-01,HEKTS,0.2
2013-11-01,AKSA,0.2
2013-11-01,BRYAT,0.2
2013-11-01,DOAS,0.2
2013-11-01,OYAKC,0.2
2013-11-01,TTRAK,0.2
2013-11-30,AKSA,0.2
2013-11-30,BRYAT,0.2
2013-11-30,EREGL,0.2
2013-11-30,TTRAK,0.2
2013-11-30,TUPRS,0.2
2013-12-01,FENER,0.5
2013-12-01,GSRAY,0.5
2014-01-01,AKSA,0.2
2014-01-01,BRYAT,0.2
2014-01-01,DOAS,0.2
2014-01-01,EREGL,0.2
2014-01-01,TTRAK,0.2
2014-02-02,AKSA,0.2
2014-02-02,BRYAT,0.2
2014-02-02,DOAS,0.2
2014-02-02,EGEEN,0.2
2014-02-02,EREGL,0.2
2014-03-02,AKSA,0.2
2014-03-02,BRYAT,0.2
2014-03-02,DOAS,0.2
2014-03-02,HEKTS,0.2
2014-03-02,TTRAK,0.2
2014-04-01,BRYAT,0.2
2014-04-01,CIMSA,0.2
2014-04-01,DOAS,0.2
2014-04-01,EREGL,0.2
2014-04-01,HEKTS,0.2
2014-05-01,AKSA,0.2
2014-05-01,BRYAT,0.2
2014-05-01,CIMSA,0.2
2014-05-01,DOAS,0.2
2014-05-01,HEKTS,0.2
2014-05-31,BRYAT,0.2
2014-05-31,CIMSA,0.2
2014-05-31,EGEEN,0.2
2014-05-31,EREGL,0.2
2014-05-31,HEKTS,0.2
2014-06-01,FENER,0.5
2014-06-01,GSRAY,0.5
2014-07-01,AKSA,0.2
2014-07-01,BRYAT,0.2
2014-07-01,CIMSA,0.2
2014-07-01,EREGL,0.2
2014-07-01,HEKTS,0.2
2014-08-01,BRYAT,0.2
2014-08-01,CIMSA,0.2
2014-08-01,DOAS,0.2
2014-08-01,EREGL,0.2
2014-08-01,HEKTS,0.2
2014-08-31,BRYAT,0.5
2014-08-31,KUYAS,0.5
2014-09-01,AKSA,0.2
2014-09-01,CIMSA,0.2
2014-09-01,EREGL,0.2
2014-09-01,HEKTS,0.2
2014-09-01,KOZAL,0.2
2014-10-01,AKSA,0.2
2014-10-01,BRYAT,0.2
2014-10-01,DOAS,0.2
2014-10-01,EREGL,0.2
2014-10-01,HEKTS,0.2
2014-11-02,AKSA,0.2
2014-11-02,BRYAT,0.2
2014-11-02,CIMSA,0.2
2014-11-02,DOAS,0.2
2014-11-02,EREGL,0.2
2014-11-30,BRYAT,0.5
2014-11-30,KUYAS,0.5
2014-12-01,CIMSA,0.2
2014-12-01,EGEEN,0.2
2014-12-01,EREGL,0.2
2014-12-01,HEKTS,0.2
2014-12-01,KOZAL,0.2
2015-01-01,BRYAT,0.2
2015-01-01,CIMSA,0.2
2015-01-01,DOAS,0.2
2015-01-01,EREGL,0.2
2015-01-01,KOZAL,0.2
2015-02-01,AKSA,0.2
2015-02-01,BRYAT,0.2
2015-02-01,DOAS,0.2
2015-02-01,KOZAL,0.2
2015-02-01,OYAKC,0.2
2015-02-28,AKSA,0.2
2015-02-28,BRYAT,0.2
2015-02-28,EREGL,0.2
2015-02-28,KOZAL,0.2
2015-02-28,OYAKC,0.2
2015-03-01,FENER,0.5
2015-03-01,GSRAY,0.5
2015-04-01,AKSA,0.2
2015-04-01,BRYAT,0.2
2015-04-01,CIMSA,0.2
2015-04-01,DOAS,0.2
2015-04-01,EREGL,0.2
2015-05-01,BRYAT,0.2
2015-05-01,CIMSA,0.2
2015-05-01,EREGL,0.2
2015-05-01,HEKTS,0.2
2015-05-01,TCELL,0.2
2015-05-31,BRYAT,0.2
2015-05-31,CIMSA,0.2
2015-05-31,EREGL,0.2
2015-05-31,HEKTS,0.2
2015-05-31,TCELL,0.2
2015-06-01,AKSA,0.2
2015-06-01,BRYAT,0.2
2015-06-01,CIMSA,0.2
2015-06-01,EGEEN,0.2
2015-06-01,EREGL,0.2
2015-07-01,AKSA,0.2
2015-07-01,BRYAT,0.2
2015-07-01,CIMSA,0.2
2015-07-01,EREGL,0.2
2015-07-01,TCELL,0.2
2015-08-02,AKSA,0.2
2015-08-02,BRYAT,0.2
2015-08-02,CIMSA,0.2
2015-08-02,EREGL,0.2
2015-08-02,TCELL,0.2
2015-09-01,BRYAT,0.2
2015-09-01,CIMSA,0.2
2015-09-01,EGEEN,0.2
2015-09-01,EREGL,0.2
2015-09-01,ISMEN,0.2
2015-10-01,BRYAT,0.2
2015-10-01,CIMSA,0.2
2015-10-01,EGEEN,0.2
2015-10-01,EREGL,0.2
2015-10-01,OYAKC,0.2
2015-11-01,AKSA,0.2
2015-11-01,CIMSA,0.2
2015-11-01,EREGL,0.2
2015-11-01,OYAKC,0.2
2015-11-01,TCELL,0.2
2015-12-01,BRYAT,0.2
2015-12-01,CIMSA,0.2
2015-12-01,EREGL,0.2
2015-12-01,HEKTS,0.2
2015-12-01,OYAKC,0.2
2016-01-01,AKSA,0.2
2016-01-01,BRYAT,0.2
2016-01-01,EREGL,0.2
2016-01-01,ISMEN,0.2
2016-01-01,TTRAK,0.2
2016-02-01,AKSA,0.2
2016-02-01,BRYAT,0.2
2016-02-01,CIMSA,0.2
2016-02-01,EREGL,0.2
2016-02-01,TTRAK,0.2
2016-03-01,BRYAT,0.2
2016-03-01,CIMSA,0.2
2016-03-01,EREGL,0.2
2016-03-01,OYAKC,0.2
2016-03-01,TTRAK,0.2
2016-04-01,BRYAT,0.2
2016-04-01,CIMSA,0.2
2016-04-01,EREGL,0.2
2016-04-01,OYAKC,0.2
2016-04-01,TCELL,0.2
2016-05-01,AKSA,0.2
2016-05-01,BRYAT,0.2
2016-05-01,CIMSA,0.2
2016-05-01,HEKTS,0.2
2016-05-01,TCELL,0.2
2016-06-01,AKSA,0.2
2016-06-01,BRYAT,0.2
2016-06-01,ISMEN,0.2
2016-06-01,OYAKC,0.2
2016-06-01,TCELL,0.2
2016-07-01,BRYAT,0.2
2016-07-01,CIMSA,0.2
2016-07-01,EREGL,0.2
2016-07-01,TCELL,0.2
2016-07-01,TTRAK,0.2
2016-08-01,AKSA,0.2
2016-08-01,BRYAT,0.2
2016-08-01,CIMSA,0.2
2016-08-01,HEKTS,0.2
2016-08-01,TTRAK,0.2
2016-09-01,AKSA,0.2
2016-09-01,BRYAT,0.2
2016-09-01,CIMSA,0.2
2016-09-01,TCELL,0.2
2016-09-01,TTRAK,0.2
2016-10-02,AKSA,0.2
2016-10-02,ANSGR,0.2
2016-10-02,BRYAT,0.2
2016-10-02,CLEBI,0.2
2016-10-02,TCELL,0.2
2016-11-01,AKSA,0.2
2016-11-01,ANSGR,0.2
2016-11-01,CIMSA,0.2
2016-11-01,TCELL,0.2
2016-11-01,TUPRS,0.2
2016-12-01,AKSA,0.2
2016-12-01,ANSGR,0.2
2016-12-01,EREGL,0.2
2016-12-01,ISMEN,0.2
2016-12-01,TUPRS,0.2
2016-12-31,FENER,0.5
2016-12-31,GSRAY,0.5
2017-01-01,ANSGR,0.2
2017-01-01,EREGL,0.2
2017-01-01,HEKTS,0.2
2017-01-01,ISMEN,0.2
2017-01-01,TUPRS,0.2
2017-02-01,AKSA,0.2
2017-02-01,ANSGR,0.2
2017-02-01,ISMEN,0.2
2017-02-01,TTRAK,0.2
2017-02-01,TUPRS,0.2
2017-03-01,ANSGR,0.2
2017-03-01,DOAS,0.2
2017-03-01,EREGL,0.2
2017-03-01,SASA,0.2
2017-03-01,TUPRS,0.2
2017-04-02,AKSA,0.2
2017-04-02,ANSGR,0.2
2017-04-02,ISMEN,0.2
2017-04-02,SASA,0.2
2017-04-02,TUPRS,0.2
2017-04-30,AKSA,0.2
2017-04-30,ANSGR,0.2
2017-04-30,ISMEN,0.2
2017-04-30,SASA,0.2
2017-04-30,TUPRS,0.2
2017-05-01,ANSGR,0.2
2017-05-01,EREGL,0.2
2017-05-01,HEKTS,0.2
2017-05-01,ISMEN,0.2
2017-05-01,TUPRS,0.2
2017-06-01,ANSGR,0.2
2017-06-01,DOAS,0.2
2017-06-01,HEKTS,0.2
2017-06-01,ISMEN,0.2
2017-06-01,TUPRS,0.2
2017-07-02,AKSA,0.2
2017-07-02,DOAS,0.2
2017-07-02,EREGL,0.2
2017-07-02,ISMEN,0.2
2017-07-02,TUPRS,0.2
2017-08-01,AKSA,0.2
2017-08-01,BRYAT,0.2
2017-08-01,EREGL,0.2
2017-08-01,ISMEN,0.2
2017-08-01,TUPRS,0.2
2017-09-01,ANSGR,0.2
2017-09-01,BRYAT,0.2
2017-09-01,DOAS,0.2
2017-09-01,EREGL,0.2
2017-09-01,TUPRS,0.2
2017-09-30,DSTKF,0.2
2017-09-30,FENER,0.2
2017-09-30,GSRAY,0.2
2017-09-30,MAVI,0.2
2017-09-30,TURSG,0.2
2017-10-01,ANSGR,0.2
2017-10-01,BRYAT,0.2
2017-10-01,EREGL,0.2
2017-10-01,PETKM,0.2
2017-10-01,TUPRS,0.2
2017-11-01,AKSA,0.2
2017-11-01,BRYAT,0.2
2017-11-01,EREGL,0.2
2017-11-01,PETKM,0.2
2017-11-01,TUPRS,0.2
2017-12-01,BRYAT,0.2
2017-12-01,EREGL,0.2
2017-12-01,ISMEN,0.2
2017-12-01,PETKM,0.2
2017-12-01,TCELL,0.2
2017-12-31,BRYAT,0.2
2017-12-31,EREGL,0.2
2017-12-31,ISMEN,0.2
2017-12-31,PETKM,0.2
2017-12-31,TCELL,0.2
2018-01-01,ANSGR,0.2
2018-01-01,BRYAT,0.2
2018-01-01,EREGL,0.2
2018-01-01,HEKTS,0.2
2018-01-01,ISMEN,0.2
2018-02-01,AKSA,0.2
2018-02-01,ANSGR,0.2
2018-02-01,BRYAT,0.2
2018-02-01,EREGL,0.2
2018-02-01,TCELL,0.2
2018-03-01,AKSA,0.2
2018-03-01,BRYAT,0.2
2018-03-01,EREGL,0.2
2018-03-01,ISMEN,0.2
2018-03-01,TUPRS,0.2
2018-03-31,FENER,0.25
2018-03-31,GSRAY,0.25
2018-03-31,MAVI,0.25
2018-03-31,TURSG,0.25
2018-04-01,ANSGR,0.2
2018-04-01,BRYAT,0.2
2018-04-01,EREGL,0.2
2018-04-01,ISMEN,0.2
2018-04-01,TUPRS,0.2
2018-05-01,ANSGR,0.2
2018-05-01,BRYAT,0.2
2018-05-01,ISMEN,0.2
2018-05-01,KOZAL,0.2
2018-05-01,TUPRS,0.2
2018-06-01,BRYAT,0.2
2018-06-01,EREGL,0.2
2018-06-01,KOZAA,0.2
2018-06-01,KOZAL,0.2
2018-06-01,TUPRS,0.2
2018-06-30,FENER,0.25
2018-06-30,GSRAY,0.25
2018-06-30,MAVI,0.25
2018-06-30,TURSG,0.25
2018-07-01,ANSGR,0.2
2018-07-01,EREGL,0.2
2018-07-01,IPEKE,0.2
2018-07-01,ISMEN,0.2
2018-07-01,KOZAA,0.2
2018-08-01,BRYAT,0.2
2018-08-01,EREGL,0.2
2018-08-01,IPEKE,0.2
2018-08-01,KOZAA,0.2
2018-08-01,TUPRS,0.2
2018-09-02,BRYAT,0.2
2018-09-02,EGEEN,0.2
2018-09-02,EREGL,0.2
2018-09-02,KOZAA,0.2
2018-09-02,TUPRS,0.2
2018-09-30,BRYAT,0.2
2018-09-30,EGEEN,0.2
2018-09-30,EREGL,0.2
2018-09-30,KOZAA,0.2
2018-09-30,TUPRS,0.2
2018-10-01,BRYAT,0.2
2018-10-01,EREGL,0.2
2018-10-01,IPEKE,0.2
2018-10-01,ISMEN,0.2
2018-10-01,KOZAA,0.2
2018-11-01,BRYAT,0.2
2018-11-01,DOAS,0.2
2018-11-01,EREGL,0.2
2018-11-01,IPEKE,0.2
2018-11-01,ISMEN,0.2
2018-12-02,BRYAT,0.2
2018-12-02,IPEKE,0.2
2018-12-02,ISMEN,0.2
2018-12-02,KOZAA,0.2
2018-12-02,KOZAL,0.2
2019-01-01,ANSGR,0.2
2019-01-01,EREGL,0.2
2019-01-01,IPEKE,0.2
2019-01-01,ISMEN,0.2
2019-01-01,KOZAA,0.2
2019-02-01,DOHOL,0.2
2019-02-01,EREGL,0.2
2019-02-01,ISMEN,0.2
2019-02-01,TOASO,0.2
2019-02-01,TUPRS,0.2
2019-03-01,DOAS,0.2
2019-03-01,EGEEN,0.2
2019-03-01,EREGL,0.2
2019-03-01,ISMEN,0.2
2019-03-01,TUPRS,0.2
2019-03-31,DOAS,0.2
2019-03-31,EGEEN,0.2
2019-03-31,EREGL,0.2
2019-03-31,ISMEN,0.2
2019-03-31,TUPRS,0.2
2019-04-01,EREGL,0.2
2019-04-01,IPEKE,0.2
2019-04-01,ISMEN,0.2
2019-04-01,KOZAL,0.2
2019-04-01,TUPRS,0.2
2019-05-01,DOHOL,0.2
2019-05-01,EGEEN,0.2
2019-05-01,EREGL,0.2
2019-05-01,ISMEN,0.2
2019-05-01,KOZAL,0.2
2019-06-02,DOHOL,0.2
2019-06-02,EREGL,0.2
2019-06-02,KOZAA,0.2
2019-06-02,KOZAL,0.2
2019-06-02,TUPRS,0.2
2019-07-01,EREGL,0.2
2019-07-01,ISMEN,0.2
2019-07-01,KOZAA,0.2
2019-07-01,KOZAL,0.2
2019-07-01,TUPRS,0.2
2019-08-01,EREGL,0.2
2019-08-01,ISMEN,0.2
2019-08-01,KOZAA,0.2
2019-08-01,KOZAL,0.2
2019-08-01,TTRAK,0.2
2019-08-30,DSTKF,0.2
2019-08-30,IPEKE,0.2
2019-08-30,KOZAA,0.2
2019-08-30,PGSUS,0.2
2019-08-30,VESTL,0.2
2019-08-31,BRYAT,0.2
2019-08-31,EGEEN,0.2
2019-08-31,EREGL,0.2
2019-08-31,ISMEN,0.2
2019-08-31,TUPRS,0.2
2019-09-01,FENER,0.5
2019-09-01,GSRAY,0.5
2019-10-01,DOAS,0.2
2019-10-01,EREGL,0.2
2019-10-01,IPEKE,0.2
2019-10-01,KOZAA,0.2
2019-10-01,KOZAL,0.2
2019-11-01,DOAS,0.2
2019-11-01,EREGL,0.2
2019-11-01,IPEKE,0.2
2019-11-01,KOZAA,0.2
2019-11-01,KOZAL,0.2
2019-11-30,DOAS,0.2
2019-11-30,EREGL,0.2
2019-11-30,IPEKE,0.2
2019-11-30,KOZAA,0.2
2019-11-30,KOZAL,0.2
2019-12-01,FENER,0.5
2019-12-01,GSRAY,0.5
2020-01-01,EGEEN,0.2
2020-01-01,EREGL,0.2
2020-01-01,IPEKE,0.2
2020-01-01,KOZAA,0.2
2020-01-01,KOZAL,0.2
2020-02-02,EGEEN,0.2
2020-02-02,EREGL,0.2
2020-02-02,IPEKE,0.2
2020-02-02,KOZAA,0.2
2020-02-02,KOZAL,0.2
2020-02-29,EGEEN,0.2
2020-02-29,EREGL,0.2
2020-02-29,IPEKE,0.2
2020-02-29,KOZAA,0.2
2020-02-29,KOZAL,0.2
2020-03-01,FENER,0.5
2020-03-01,GSRAY,0.5
2020-04-01,EREGL,0.2
2020-04-01,IPEKE,0.2
2020-04-01,ISMEN,0.2
2020-04-01,KOZAA,0.2
2020-04-01,KOZAL,0.2
2020-05-01,EREGL,0.2
2020-05-01,IPEKE,0.2
2020-05-01,KOZAA,0.2
2020-05-01,KOZAL,0.2
2020-05-01,TOASO,0.2
2020-05-31,EREGL,0.2
2020-05-31,IPEKE,0.2
2020-05-31,KOZAA,0.2
2020-05-31,KOZAL,0.2
2020-05-31,TOASO,0.2
2020-06-01,ANSGR,0.2
2020-06-01,IPEKE,0.2
2020-06-01,KOZAA,0.2
2020-06-01,KOZAL,0.2
2020-06-01,TURSG,0.2
2020-07-01,EREGL,0.2
2020-07-01,IPEKE,0.2
2020-07-01,KOZAA,0.2
2020-07-01,KOZAL,0.2
2020-07-01,TOASO,0.2
2020-07-31,BERA,0.2
2020-07-31,DSTKF,0.2
2020-07-31,IPEKE,0.2
2020-07-31,KOZAA,0.2
2020-07-31,VESTL,0.2
2020-08-02,ANSGR,0.2
2020-08-02,BRYAT,0.2
2020-08-02,ENJSA,0.2
2020-08-02,ISMEN,0.2
2020-08-02,KOZAL,0.2
2020-09-01,IPEKE,0.2
2020-09-01,ISMEN,0.2
2020-09-01,KOZAA,0.2
2020-09-01,KOZAL,0.2
2020-09-01,TOASO,0.2
2020-10-01,ENJSA,0.2
2020-10-01,IPEKE,0.2
2020-10-01,KOZAA,0.2
2020-10-01,KOZAL,0.2
2020-10-01,TOASO,0.2
2020-10-31,AKSA,0.2
2020-10-31,IPEKE,0.2
2020-10-31,KOZAA,0.2
2020-10-31,KOZAL,0.2
2020-10-31,TOASO,0.2
2020-11-01,AKSA,0.2
2020-11-01,IPEKE,0.2
2020-11-01,KOZAA,0.2
2020-11-01,KOZAL,0.2
2020-11-01,TOASO,0.2
2020-12-01,AKSA,0.2
2020-12-01,ENJSA,0.2
2020-12-01,IPEKE,0.2
2020-12-01,KOZAL,0.2
2020-12-01,TOASO,0.2
2021-01-01,IPEKE,0.2
2021-01-01,KOZAA,0.2
2021-01-01,KOZAL,0.2
2021-01-01,TOASO,0.2
2021-01-01,TTKOM,0.2
2021-01-31,DSTKF,0.5
2021-01-31,GRSEL,0.5
2021-02-01,ENJSA,0.2
2021-02-01,IPEKE,0.2
2021-02-01,KOZAA,0.2
2021-02-01,KOZAL,0.2
2021-02-01,TOASO,0.2
2021-02-28,DSTKF,0.3333333333333333
2021-02-28,GRSEL,0.3333333333333333
2021-02-28,KONTR,0.3333333333333333
2021-03-01,ENJSA,0.2
2021-03-01,IPEKE,0.2
2021-03-01,KOZAA,0.2
2021-03-01,KOZAL,0.2
2021-03-01,TOASO,0.2
2021-04-01,EREGL,0.2
2021-04-01,IPEKE,0.2
2021-04-01,KOZAA,0.2
2021-04-01,KOZAL,0.2
2021-04-01,TTRAK,0.2
2021-05-02,EREGL,0.2
2021-05-02,IPEKE,0.2
2021-05-02,ISMEN,0.2
2021-05-02,KOZAL,0.2
2021-05-02,TTRAK,0.2
2021-06-01,IPEKE,0.2
2021-06-01,ISMEN,0.2
2021-06-01,KOZAA,0.2
2021-06-01,KOZAL,0.2
2021-06-01,TTRAK,0.2
2021-07-01,DOAS,0.2
2021-07-01,EREGL,0.2
2021-07-01,KOZAA,0.2
2021-07-01,KOZAL,0.2
2021-07-01,TTRAK,0.2
2021-07-31,DOAS,0.2
2021-07-31,EREGL,0.2
2021-07-31,IPEKE,0.2
2021-07-31,KOZAA,0.2
2021-07-31,TOASO,0.2
2021-08-01,DOAS,0.2
2021-08-01,EREGL,0.2
2021-08-01,IPEKE,0.2
2021-08-01,KOZAA,0.2
2021-08-01,TOASO,0.2
2021-09-01,DOAS,0.2
2021-09-01,IPEKE,0.2
2021-09-01,ISMEN,0.2
2021-09-01,KOZAA,0.2
2021-09-01,TOASO,0.2
2021-10-01,DOAS,0.2
2021-10-01,KOZAA,0.2
2021-10-01,KOZAL,0.2
2021-10-01,MAGEN,0.2
2021-10-01,TTRAK,0.2
2021-10-29,DOAS,0.2
2021-10-29,KOZAA,0.2
2021-10-29,KOZAL,0.2
2021-10-29,MAGEN,0.2
2021-10-29,TTRAK,0.2
2021-11-01,DOAS,0.2
2021-11-01,IPEKE,0.2
2021-11-01,KOZAA,0.2
2021-11-01,KOZAL,0.2
2021-11-01,TTRAK,0.2
2021-12-01,DOAS,0.2
2021-12-01,IPEKE,0.2
2021-12-01,KOZAA,0.2
2021-12-01,KOZAL,0.2
2021-12-01,TTRAK,0.2
2022-01-02,DOAS,0.2
2022-01-02,EREGL,0.2
2022-01-02,KOZAA,0.2
2022-01-02,TTRAK,0.2
2022-01-02,VESTL,0.2
2022-02-01,DOAS,0.2
2022-02-01,IPEKE,0.2
2022-02-01,KOZAA,0.2
2022-02-01,KOZAL,0.2
2022-02-01,VESTL,0.2
2022-03-01,DOAS,0.2
2022-03-01,EREGL,0.2
2022-03-01,KOZAA,0.2
2022-03-01,KOZAL,0.2
2022-03-01,VESTL,0.2
2022-04-01,EREGL,0.2
2022-04-01,IPEKE,0.2
2022-04-01,KOZAA,0.2
2022-04-01,KOZAL,0.2
2022-04-01,VESTL,0.2
2022-04-30,DOAS,0.2
2022-04-30,EREGL,0.2
2022-04-30,IPEKE,0.2
2022-04-30,KOZAA,0.2
2022-04-30,KOZAL,0.2
2022-05-01,DOAS,0.2
2022-05-01,EREGL,0.2
2022-05-01,IPEKE,0.2
2022-05-01,KOZAA,0.2
2022-05-01,KOZAL,0.2
2022-06-01,DOAS,0.2
2022-06-01,EREGL,0.2
2022-06-01,IPEKE,0.2
2022-06-01,KOZAA,0.2
2022-06-01,KOZAL,0.2
2022-07-01,DOAS,0.2
2022-07-01,EREGL,0.2
2022-07-01,GESAN,0.2
2022-07-01,KOZAL,0.2
2022-07-01,VESTL,0.2
2022-07-31,DOAS,0.2
2022-07-31,EREGL,0.2
2022-07-31,GESAN,0.2
2022-07-31,KOZAL,0.2
2022-07-31,VESTL,0.2
2022-08-01,DOAS,0.2
2022-08-01,EREGL,0.2
2022-08-01,KOZAA,0.2
2022-08-01,KOZAL,0.2
2022-08-01,MIATK,0.2
2022-09-01,DOAS,0.2
2022-09-01,EREGL,0.2
2022-09-01,KOZAL,0.2
2022-09-01,MIATK,0.2
2022-09-01,VESTL,0.2
2022-10-02,DOAS,0.2
2022-10-02,EREGL,0.2
2022-10-02,IPEKE,0.2
2022-10-02,KOZAL,0.2
2022-10-02,TTRAK,0.2
2022-11-01,DOAS,0.2
2022-11-01,IPEKE,0.2
2022-11-01,KOZAL,0.2
2022-11-01,KUYAS,0.2
2022-11-01,TTRAK,0.2
2022-12-01,DOAS,0.2
2022-12-01,EREGL,0.2
2022-12-01,IPEKE,0.2
2022-12-01,KOZAA,0.2
2022-12-01,KOZAL,0.2
2022-12-31,ALFAS,0.25
2022-12-31,FENER,0.25
2022-12-31,GSRAY,0.25
2022-12-31,MAVI,0.25
2023-01-01,AKSA,0.2
2023-01-01,BRYAT,0.2
2023-01-01,DOAS,0.2
2023-01-01,ENJSA,0.2
2023-01-01,TTRAK,0.2
2023-02-01,ASTOR,0.2
2023-02-01,BRYAT,0.2
2023-02-01,DOAS,0.2
2023-02-01,ENJSA,0.2
2023-02-01,TTRAK,0.2
2023-03-01,ASTOR,0.2
2023-03-01,BRYAT,0.2
2023-03-01,DOAS,0.2
2023-03-01,EREGL,0.2
2023-03-01,TTRAK,0.2
2023-04-02,AKBNK,0.2
2023-04-02,BRYAT,0.2
2023-04-02,DOAS,0.2
2023-04-02,TTRAK,0.2
2023-04-02,YKBNK,0.2
2023-04-30,CWENE,0.2
2023-04-30,GRTHO,0.2
